customer_id,name,home_country,risk_profile,avg_transaction_amount,created_at
4012,Customer_4012,Austria,medium,117.73,2025-08-13 14:08:00
4013,Customer_4013,Italy,low,73.04,2025-01-08 17:07:00
4014,Customer_4014,Poland,low,95.74,2025-03-14 11:43:00
4015,Customer_4015,Netherlands,low,41.83,2025-10-13 18:41:00
4016,Customer_4016,Germany,low,53.4,2025-09-22 15:57:00
4017,Customer_4017,Italy,low,21.1,2025-12-10 20:42:00
4018,Customer_4018,Germany,low,85.76,2025-06-07 14:38:00
4019,Customer_4019,Italy,low,113.88,2025-03-08 15:23:00
4020,Customer_4020,Spain,low,75.13,2025-05-19 15:25:00
4021,Customer_4021,Italy,low,57.67,2025-08-01 10:58:00
4022,Customer_4022,Netherlands,low,51.82,2025-12-10 08:22:00
4023,Customer_4023,Belgium,low,96.41,2025-05-17 20:05:00
4024,Customer_4024,Romania,medium,253.75,2025-05-22 08:15:00
4025,Customer_4025,Austria,medium,139.83,2025-09-18 10:07:00
4026,Customer_4026,Belgium,medium,205.39,2025-08-08 16:23:00
4027,Customer_4027,Netherlands,medium,168.01,2025-03-07 10:14:00
4028,Customer_4028,Austria,low,60.32,2025-08-20 20:39:00
4029,Customer_4029,Romania,low,78.53,2025-03-12 17:19:00
4030,Customer_4030,United Kingdom,medium,292.91,2025-11-06 10:47:00
4031,Customer_4031,Italy,high,311.6,2025-09-13 10:10:00
4032,Customer_4032,Austria,low,32.88,2025-07-14 14:04:00
4033,Customer_4033,Poland,medium,205.22,2025-07-06 11:57:00
4034,Customer_4034,Belgium,low,118.53,2025-10-22 10:37:00
4035,Customer_4035,United Kingdom,medium,241.48,2025-04-07 13:48:00
4036,Customer_4036,Romania,low,106.52,2025-07-18 16:29:00
4037,Customer_4037,Poland,low,38.73,2025-07-01 12:07:00
4038,Customer_4038,Spain,low,37.27,2025-09-28 20:16:00
4039,Customer_4039,United Kingdom,medium,101.04,2025-04-20 16:47:00
4040,Customer_4040,Spain,high,559.69,2025-03-05 14:00:00
4041,Customer_4041,Italy,low,26.65,2025-05-02 18:42:00
4042,Customer_4042,Poland,medium,112.29,2025-10-24 19:04:00
4043,Customer_4043,Netherlands,low,86.13,2025-01-28 12:46:00
4044,Customer_4044,United Kingdom,low,50.05,2025-01-07 16:51:00
4045,Customer_4045,United Kingdom,low,35.23,2025-11-27 16:30:00
4046,Customer_4046,Germany,low,81.29,2025-07-21 13:53:00
4047,Customer_4047,Austria,low,94.23,2025-11-23 10:18:00
4048,Customer_4048,Italy,low,116.96,2025-11-05 08:33:00
4049,Customer_4049,Germany,low,103.17,2025-01-19 15:27:00
4050,Customer_4050,Austria,low,100.04,2025-10-09 16:57:00
4051,Customer_4051,United Kingdom,low,111.54,2025-10-27 20:34:00
4052,Customer_4052,Italy,low,105.73,2025-07-18 10:56:00
4053,Customer_4053,Italy,low,85.89,2025-04-21 08:28:00
4054,Customer_4054,United Kingdom,low,30.05,2025-09-14 17:21:00
4055,Customer_4055,Poland,low,96.45,2025-12-21 20:18:00
4056,Customer_4056,Italy,low,99.54,2025-05-16 12:07:00
4057,Customer_4057,Germany,low,116.44,2025-11-07 15:42:00
4058,Customer_4058,United Kingdom,low,60.47,2025-01-02 15:31:00
4059,Customer_4059,Poland,low,36.96,2025-08-12 08:14:00
4060,Customer_4060,Austria,low,77.56,2025-11-06 08:09:00
4061,Customer_4061,Belgium,medium,243.73,2025-10-20 19:04:00
4062,Customer_4062,United Kingdom,low,68.43,2025-04-15 08:12:00
4063,Customer_4063,Netherlands,low,101.04,2025-05-09 15:18:00
4064,Customer_4064,Romania,low,97.97,2025-08-14 08:28:00
4065,Customer_4065,Romania,low,32.87,2025-04-11 09:59:00
4066,Customer_4066,Italy,low,67.04,2025-06-03 20:48:00
4067,Customer_4067,United Kingdom,low,67.12,2025-01-23 16:54:00
4068,Customer_4068,Belgium,low,89.51,2025-11-06 16:37:00
4069,Customer_4069,Belgium,low,55.17,2025-04-09 08:38:00
4070,Customer_4070,France,low,55.4,2025-01-12 13:34:00
4071,Customer_4071,France,low,100.78,2025-06-27 15:16:00
4072,Customer_4072,Netherlands,low,81.92,2025-11-12 11:38:00
4073,Customer_4073,France,medium,90.32,2025-08-27 15:00:00
4074,Customer_4074,Italy,low,78.78,2025-01-23 12:20:00
4075,Customer_4075,Netherlands,low,47.63,2025-01-25 11:38:00
4076,Customer_4076,Romania,low,28.14,2025-09-01 18:13:00
4077,Customer_4077,United Kingdom,low,96.89,2025-12-24 08:15:00
4078,Customer_4078,Romania,low,102.08,2025-09-13 18:17:00
4079,Customer_4079,Italy,low,73.42,2025-01-05 14:20:00
4080,Customer_4080,Germany,low,53.79,2025-07-10 19:27:00
4081,Customer_4081,United Kingdom,low,40.37,2025-04-11 19:26:00
4082,Customer_4082,Germany,low,113.25,2025-10-15 12:16:00
4083,Customer_4083,Italy,low,70.72,2025-01-25 20:53:00
4084,Customer_4084,Austria,low,70.56,2025-10-18 15:02:00
4085,Customer_4085,United Kingdom,low,117.9,2025-12-04 17:44:00
4086,Customer_4086,United Kingdom,low,103.91,2025-12-21 12:55:00
4087,Customer_4087,Spain,low,39.97,2025-03-26 14:24:00
4088,Customer_4088,France,low,73.71,2025-09-11 16:03:00
4089,Customer_4089,Belgium,low,59.93,2025-03-22 09:07:00
4090,Customer_4090,United Kingdom,low,23.23,2025-08-26 18:43:00
4091,Customer_4091,Germany,low,51.35,2025-10-16 18:00:00
4092,Customer_4092,Poland,low,47.26,2025-12-09 12:30:00
4093,Customer_4093,Italy,medium,229.36,2025-11-25 10:58:00
4094,Customer_4094,Spain,low,95.07,2025-05-13 19:04:00
4095,Customer_4095,United Kingdom,low,92.92,2025-10-09 14:56:00
4096,Customer_4096,Poland,medium,299.52,2025-03-28 14:11:00
4097,Customer_4097,Spain,low,95.89,2025-07-01 13:14:00
4098,Customer_4098,Italy,low,58.44,2025-12-18 12:01:00
4099,Customer_4099,Germany,low,101.3,2025-08-01 11:58:00
4100,Customer_4100,Austria,low,24.84,2025-01-13 11:02:00
4101,Customer_4101,Austria,low,63.4,2025-01-12 08:08:00
4102,Customer_4102,Romania,medium,99.3,2025-11-14 12:53:00
4103,Customer_4103,Italy,low,78.78,2025-01-28 11:37:00
4104,Customer_4104,Italy,low,118.84,2025-01-26 19:15:00
4105,Customer_4105,Italy,low,33.53,2025-10-09 13:10:00
4106,Customer_4106,Spain,medium,181.21,2025-06-19 15:44:00
4107,Customer_4107,United Kingdom,low,105.75,2025-10-21 10:25:00
4108,Customer_4108,Italy,low,91.66,2025-07-02 10:55:00
4109,Customer_4109,Poland,low,101.47,2025-08-10 18:20:00
4110,Customer_4110,Netherlands,medium,295.93,2025-10-05 08:20:00
4111,Customer_4111,Netherlands,low,116.26,2025-05-23 12:59:00
4112,Customer_4112,Belgium,low,29.06,2025-09-01 18:35:00
4113,Customer_4113,France,low,79.52,2025-06-21 13:33:00
4114,Customer_4114,Spain,low,103.9,2025-05-25 13:25:00
4115,Customer_4115,Austria,low,36.79,2025-11-12 10:07:00
4116,Customer_4116,Poland,low,25.23,2025-12-14 14:00:00
4117,Customer_4117,Spain,high,445.03,2025-07-27 10:19:00
4118,Customer_4118,Romania,low,64.76,2025-05-15 18:09:00
4119,Customer_4119,Austria,medium,169.34,2025-03-07 13:51:00
4120,Customer_4120,France,low,56.52,2025-02-12 11:43:00
4121,Customer_4121,Italy,low,43.04,2025-12-21 09:27:00
4122,Customer_4122,Poland,medium,149.53,2025-01-12 16:28:00
4123,Customer_4123,United Kingdom,low,32.89,2025-05-10 09:13:00
4124,Customer_4124,Spain,low,50.76,2025-10-09 08:45:00
4125,Customer_4125,Austria,high,639.15,2025-06-07 09:43:00
4126,Customer_4126,Belgium,low,118.75,2025-08-19 08:20:00
4127,Customer_4127,Poland,low,113.36,2025-02-25 18:59:00
4128,Customer_4128,Romania,low,73.15,2025-07-24 12:54:00
4129,Customer_4129,Austria,low,62.97,2025-07-04 16:15:00
4130,Customer_4130,Spain,medium,236.97,2025-08-09 18:42:00
4131,Customer_4131,Romania,low,74.69,2025-01-12 18:29:00
4132,Customer_4132,Italy,medium,293.53,2025-12-23 15:54:00
4133,Customer_4133,Poland,medium,99.51,2025-05-08 08:51:00
4134,Customer_4134,France,low,36.39,2025-10-12 14:31:00
4135,Customer_4135,Spain,low,105.03,2025-03-23 19:38:00
4136,Customer_4136,Poland,low,88.26,2025-04-19 14:18:00
4137,Customer_4137,Netherlands,low,106.86,2025-03-11 11:48:00
4138,Customer_4138,Germany,medium,285.65,2025-08-13 17:55:00
4139,Customer_4139,United Kingdom,low,45.83,2025-08-16 11:39:00
4140,Customer_4140,Germany,low,73.49,2025-06-21 10:02:00
4141,Customer_4141,Germany,low,38.24,2025-10-04 12:44:00
4142,Customer_4142,Italy,low,81.68,2025-04-25 20:11:00
4143,Customer_4143,Romania,low,33.83,2025-05-16 18:04:00
4144,Customer_4144,United Kingdom,low,34.94,2025-10-01 20:43:00
4145,Customer_4145,Poland,low,52.11,2025-02-11 12:44:00
4146,Customer_4146,Belgium,low,58.9,2025-08-11 14:36:00
4147,Customer_4147,United Kingdom,low,40.17,2025-04-04 08:00:00
4148,Customer_4148,Austria,medium,296.63,2025-04-22 10:11:00
4149,Customer_4149,Austria,high,634.82,2025-03-05 15:28:00
4150,Customer_4150,Poland,low,40.38,2025-02-14 19:32:00
4151,Customer_4151,Italy,high,441.09,2025-05-24 15:01:00
4152,Customer_4152,Poland,low,75.85,2025-01-08 14:51:00
4153,Customer_4153,Italy,low,51.32,2025-10-17 20:19:00
4154,Customer_4154,Germany,low,28.48,2025-01-21 15:50:00
4155,Customer_4155,Netherlands,low,33.23,2025-08-09 08:43:00
4156,Customer_4156,Austria,low,95.86,2025-09-06 14:29:00
4157,Customer_4157,Austria,low,76.92,2025-01-27 14:53:00
4158,Customer_4158,Germany,low,24.0,2025-12-13 11:51:00
4159,Customer_4159,Romania,low,55.68,2025-07-26 12:26:00
4160,Customer_4160,France,low,64.78,2025-06-20 15:41:00
4161,Customer_4161,United Kingdom,low,72.27,2025-04-19 19:49:00
4162,Customer_4162,United Kingdom,low,94.86,2025-09-23 12:53:00
4163,Customer_4163,United Kingdom,medium,136.69,2025-12-17 14:02:00
4164,Customer_4164,United Kingdom,low,108.87,2025-06-01 12:38:00
4165,Customer_4165,Spain,low,61.69,2025-07-10 11:08:00
4166,Customer_4166,Germany,low,117.54,2025-05-13 09:08:00
4167,Customer_4167,France,low,74.81,2025-12-18 20:41:00
4168,Customer_4168,France,low,111.02,2025-06-20 12:35:00
4169,Customer_4169,Belgium,low,21.63,2025-12-03 10:43:00
4170,Customer_4170,Poland,low,89.9,2025-03-05 11:52:00
4171,Customer_4171,United Kingdom,high,621.92,2025-05-16 12:11:00
4172,Customer_4172,Germany,low,91.51,2025-12-17 19:31:00
4173,Customer_4173,France,medium,250.36,2025-09-05 10:13:00
4174,Customer_4174,Poland,low,74.6,2025-08-02 13:42:00
4175,Customer_4175,Romania,high,374.07,2025-07-17 08:24:00
4176,Customer_4176,France,high,319.96,2025-12-09 17:41:00
4177,Customer_4177,Belgium,low,66.75,2025-10-20 16:55:00
4178,Customer_4178,Netherlands,low,95.3,2025-06-17 14:43:00
4179,Customer_4179,Poland,low,76.74,2025-07-07 18:34:00
4180,Customer_4180,Spain,high,713.79,2025-08-05 11:25:00
4181,Customer_4181,France,low,74.3,2025-10-05 14:05:00
4182,Customer_4182,Austria,low,20.74,2025-07-11 13:57:00
4183,Customer_4183,Belgium,low,88.44,2025-07-09 13:31:00
4184,Customer_4184,Romania,medium,150.94,2025-06-16 13:06:00
4185,Customer_4185,Germany,low,63.1,2025-01-01 08:24:00
4186,Customer_4186,Romania,low,72.1,2025-07-26 16:54:00
4187,Customer_4187,Germany,low,25.75,2025-02-14 14:22:00
4188,Customer_4188,Netherlands,low,35.39,2025-05-28 12:16:00
4189,Customer_4189,France,medium,209.52,2025-08-10 08:09:00
4190,Customer_4190,Spain,low,60.65,2025-09-14 08:32:00
4191,Customer_4191,Spain,medium,260.53,2025-01-24 09:28:00
4192,Customer_4192,Italy,high,444.93,2025-01-20 12:51:00
4193,Customer_4193,Netherlands,low,41.22,2025-11-14 08:11:00
4194,Customer_4194,Italy,medium,153.21,2025-01-18 17:47:00
4195,Customer_4195,Romania,low,118.31,2025-05-24 09:13:00
4196,Customer_4196,Netherlands,low,21.21,2025-07-21 09:52:00
4197,Customer_4197,United Kingdom,low,68.48,2025-10-16 10:53:00
4198,Customer_4198,Netherlands,low,35.29,2025-05-04 11:23:00
4199,Customer_4199,Austria,low,72.66,2025-05-11 08:29:00
4200,Customer_4200,Spain,low,97.01,2025-12-16 12:32:00
4201,Customer_4201,Italy,low,69.83,2025-11-08 17:16:00
4202,Customer_4202,Italy,medium,208.59,2025-11-25 16:02:00
4203,Customer_4203,Germany,low,63.22,2025-03-23 17:16:00
4204,Customer_4204,Netherlands,low,107.19,2025-01-26 11:05:00
4205,Customer_4205,Belgium,medium,212.1,2025-03-11 16:17:00
4206,Customer_4206,United Kingdom,medium,83.86,2025-04-28 12:09:00
4207,Customer_4207,Italy,low,76.35,2025-08-22 15:30:00
4208,Customer_4208,Netherlands,low,66.03,2025-10-12 09:42:00
4209,Customer_4209,Netherlands,low,109.94,2025-12-09 18:33:00
4210,Customer_4210,Germany,low,70.09,2025-12-05 17:20:00
4211,Customer_4211,Romania,medium,233.19,2025-05-04 17:26:00
4212,Customer_4212,Germany,low,96.65,2025-03-14 08:47:00
4213,Customer_4213,Belgium,low,57.67,2025-10-25 12:10:00
4214,Customer_4214,Poland,low,68.06,2025-09-07 09:54:00
4215,Customer_4215,Poland,low,20.25,2025-07-06 17:13:00
4216,Customer_4216,France,low,118.17,2025-09-26 20:05:00
4217,Customer_4217,Poland,low,34.96,2025-03-13 13:52:00
4218,Customer_4218,Belgium,low,61.43,2025-09-19 08:59:00
4219,Customer_4219,Austria,medium,131.82,2025-08-24 10:14:00
4220,Customer_4220,Poland,low,82.47,2025-10-01 10:56:00
4221,Customer_4221,Germany,low,87.93,2025-10-02 08:45:00
4222,Customer_4222,Austria,low,47.27,2025-12-18 18:40:00
4223,Customer_4223,Poland,low,108.86,2025-05-26 15:28:00
4224,Customer_4224,United Kingdom,low,45.95,2025-11-26 15:26:00
4225,Customer_4225,Poland,low,40.25,2025-09-03 16:34:00
4226,Customer_4226,United Kingdom,low,104.3,2025-12-07 15:32:00
4227,Customer_4227,France,low,26.48,2025-08-20 08:35:00
4228,Customer_4228,United Kingdom,low,70.99,2025-10-25 19:40:00
4229,Customer_4229,Austria,low,102.68,2025-04-17 12:35:00
4230,Customer_4230,Romania,low,40.54,2025-01-28 10:01:00
4231,Customer_4231,Poland,low,35.09,2025-10-13 18:06:00
4232,Customer_4232,Germany,low,83.16,2025-11-20 08:40:00
4233,Customer_4233,Belgium,low,74.72,2025-09-04 10:59:00
4234,Customer_4234,United Kingdom,low,74.0,2025-11-13 18:50:00
4235,Customer_4235,France,low,33.38,2025-01-21 15:00:00
4236,Customer_4236,Austria,low,96.04,2025-10-02 09:03:00
4237,Customer_4237,Poland,low,41.94,2025-03-19 16:09:00
4238,Customer_4238,Austria,low,109.35,2025-04-09 19:32:00
4239,Customer_4239,Austria,low,80.75,2025-08-02 11:45:00
4240,Customer_4240,Belgium,low,69.08,2025-08-17 17:26:00
4241,Customer_4241,Romania,medium,270.31,2025-04-11 13:44:00
4242,Customer_4242,Poland,low,68.68,2025-04-24 09:49:00
4243,Customer_4243,Germany,medium,224.8,2025-04-04 13:21:00
4244,Customer_4244,Belgium,low,88.13,2025-06-15 18:57:00
4245,Customer_4245,Italy,low,84.37,2025-09-16 17:38:00
4246,Customer_4246,Spain,low,91.09,2025-05-09 08:19:00
4247,Customer_4247,Belgium,high,522.44,2025-02-03 12:04:00
4248,Customer_4248,Netherlands,medium,289.21,2025-11-23 09:48:00
4249,Customer_4249,Germany,medium,295.11,2025-06-28 08:12:00
4250,Customer_4250,Austria,low,64.4,2025-06-21 20:25:00
4251,Customer_4251,Romania,low,94.37,2025-10-21 15:56:00
4252,Customer_4252,Poland,low,73.77,2025-03-08 18:19:00
4253,Customer_4253,Netherlands,low,71.24,2025-05-14 15:36:00
4254,Customer_4254,Netherlands,low,96.13,2025-04-27 20:27:00
4255,Customer_4255,Austria,high,688.64,2025-02-14 11:08:00
4256,Customer_4256,United Kingdom,low,41.86,2025-08-17 18:13:00
4257,Customer_4257,France,low,114.49,2025-06-15 19:58:00
4258,Customer_4258,Germany,low,90.33,2025-03-22 15:14:00
4259,Customer_4259,France,low,116.17,2025-12-07 19:02:00
4260,Customer_4260,Germany,low,28.87,2025-09-12 19:42:00
4261,Customer_4261,Netherlands,low,119.59,2025-04-08 10:19:00
4262,Customer_4262,France,low,119.27,2025-06-03 16:22:00
4263,Customer_4263,Netherlands,low,78.31,2025-07-01 15:58:00
4264,Customer_4264,Spain,low,99.47,2025-08-23 12:24:00
4265,Customer_4265,Germany,low,54.54,2025-11-19 13:34:00
4266,Customer_4266,Netherlands,low,112.16,2025-08-09 19:59:00
4267,Customer_4267,United Kingdom,low,26.36,2025-01-11 08:10:00
4268,Customer_4268,Germany,low,86.44,2025-07-19 16:04:00
4269,Customer_4269,Netherlands,medium,101.75,2025-05-27 12:42:00
4270,Customer_4270,Poland,low,108.94,2025-12-19 12:52:00
4271,Customer_4271,Romania,low,68.69,2025-08-10 08:47:00
4272,Customer_4272,Germany,low,91.9,2025-03-18 14:18:00
4273,Customer_4273,Spain,high,662.39,2025-01-26 10:27:00
4274,Customer_4274,Belgium,high,649.46,2025-10-24 18:37:00
4275,Customer_4275,Austria,low,38.72,2025-09-07 14:24:00
4276,Customer_4276,Poland,low,79.98,2025-07-14 14:27:00
4277,Customer_4277,France,low,119.74,2025-12-13 11:17:00
4278,Customer_4278,Germany,medium,282.78,2025-03-26 10:08:00
4279,Customer_4279,Spain,low,78.84,2025-01-03 11:46:00
4280,Customer_4280,Poland,high,532.24,2025-07-16 13:39:00
4281,Customer_4281,Italy,low,106.42,2025-10-03 13:09:00
4282,Customer_4282,Netherlands,low,60.36,2025-05-10 08:39:00
4283,Customer_4283,Germany,low,97.69,2025-06-03 15:19:00
4284,Customer_4284,Austria,medium,175.54,2025-05-05 20:24:00
4285,Customer_4285,Italy,low,58.37,2025-08-25 10:24:00
4286,Customer_4286,Spain,low,78.46,2025-06-24 18:24:00
4287,Customer_4287,United Kingdom,low,55.6,2025-03-21 10:31:00
4288,Customer_4288,Poland,low,108.08,2025-02-10 17:02:00
4289,Customer_4289,Italy,low,105.83,2025-09-11 08:11:00
4290,Customer_4290,Belgium,low,92.86,2025-04-27 20:17:00
4291,Customer_4291,Netherlands,medium,136.28,2025-09-13 15:09:00
4292,Customer_4292,Germany,low,73.59,2025-10-01 12:30:00
4293,Customer_4293,Spain,high,239.66,2025-06-09 14:46:00
4294,Customer_4294,France,low,68.22,2025-10-27 11:09:00
4295,Customer_4295,Belgium,low,46.07,2025-10-15 16:33:00
4296,Customer_4296,Poland,low,51.68,2025-02-05 19:00:00
4297,Customer_4297,Netherlands,low,52.22,2025-04-15 15:41:00
4298,Customer_4298,Austria,low,71.38,2025-01-23 16:51:00
4299,Customer_4299,Belgium,low,25.98,2025-12-23 16:30:00
4300,Customer_4300,Spain,low,40.61,2025-02-11 09:04:00
4301,Customer_4301,Netherlands,low,68.14,2025-07-06 18:06:00
4302,Customer_4302,Italy,low,74.85,2025-09-15 09:02:00
4303,Customer_4303,United Kingdom,low,83.09,2025-06-14 12:08:00
4304,Customer_4304,Belgium,medium,264.57,2025-07-21 16:41:00
4305,Customer_4305,Italy,low,62.78,2025-10-22 11:15:00
4306,Customer_4306,France,low,46.33,2025-12-24 11:00:00
4307,Customer_4307,Austria,low,38.47,2025-01-06 16:27:00
4308,Customer_4308,Belgium,high,614.83,2025-06-23 08:43:00
4309,Customer_4309,Belgium,medium,110.38,2025-05-24 09:06:00
4310,Customer_4310,Netherlands,medium,86.01,2025-07-16 08:06:00
4311,Customer_4311,Belgium,low,51.98,2025-10-19 10:01:00
4312,Customer_4312,France,high,441.08,2025-04-07 19:33:00
4313,Customer_4313,Germany,low,105.29,2025-05-02 08:20:00
4314,Customer_4314,Spain,medium,209.16,2025-03-22 10:03:00
4315,Customer_4315,Belgium,low,85.5,2025-02-22 19:39:00
4316,Customer_4316,Italy,medium,105.05,2025-04-09 16:19:00
4317,Customer_4317,Spain,low,30.1,2025-04-21 10:23:00
4318,Customer_4318,Germany,low,115.54,2025-02-26 11:10:00
4319,Customer_4319,Spain,low,45.42,2025-07-22 12:21:00
4320,Customer_4320,Germany,low,38.57,2025-07-10 20:51:00
4321,Customer_4321,Netherlands,low,62.82,2025-01-06 12:37:00
4322,Customer_4322,Romania,low,39.33,2025-03-24 08:46:00
4323,Customer_4323,United Kingdom,high,348.51,2025-08-21 18:30:00
4324,Customer_4324,Spain,low,77.28,2025-11-21 13:11:00
4325,Customer_4325,United Kingdom,low,43.21,2025-07-27 20:05:00
4326,Customer_4326,Belgium,low,119.73,2025-07-12 13:36:00
4327,Customer_4327,France,low,96.4,2025-07-06 13:50:00
4328,Customer_4328,Spain,medium,192.4,2025-10-14 14:19:00
4329,Customer_4329,France,low,98.28,2025-06-08 11:25:00
4330,Customer_4330,United Kingdom,low,35.93,2025-08-25 12:59:00
4331,Customer_4331,Austria,low,51.78,2025-04-11 11:35:00
4332,Customer_4332,United Kingdom,low,89.97,2025-07-05 20:40:00
4333,Customer_4333,United Kingdom,low,53.91,2025-04-05 12:12:00
4334,Customer_4334,Austria,low,79.24,2025-05-04 13:30:00
4335,Customer_4335,France,low,65.77,2025-11-23 14:12:00
4336,Customer_4336,Romania,medium,151.28,2025-04-22 12:26:00
4337,Customer_4337,Romania,low,94.91,2025-04-22 17:01:00
4338,Customer_4338,Austria,medium,166.53,2025-09-05 12:36:00
4339,Customer_4339,Poland,low,43.64,2025-10-25 20:34:00
4340,Customer_4340,France,low,55.45,2025-04-22 16:05:00
4341,Customer_4341,France,low,98.16,2025-11-07 19:29:00
4342,Customer_4342,France,low,22.31,2025-04-16 10:24:00
4343,Customer_4343,Italy,low,36.6,2025-01-04 12:34:00
4344,Customer_4344,United Kingdom,low,68.2,2025-09-23 08:35:00
4345,Customer_4345,Germany,low,47.51,2025-04-04 10:07:00
4346,Customer_4346,Netherlands,low,39.65,2025-05-26 20:28:00
4347,Customer_4347,Austria,low,84.24,2025-03-24 17:53:00
4348,Customer_4348,Germany,low,90.25,2025-06-25 14:13:00
4349,Customer_4349,Spain,low,66.0,2025-12-19 20:37:00
4350,Customer_4350,Netherlands,low,59.54,2025-10-09 16:54:00
4351,Customer_4351,France,high,265.9,2025-11-14 19:58:00
4352,Customer_4352,Austria,low,76.72,2025-02-20 14:28:00
4353,Customer_4353,Italy,low,108.9,2025-04-07 13:14:00
4354,Customer_4354,United Kingdom,low,30.49,2025-07-04 10:22:00
4355,Customer_4355,United Kingdom,low,60.14,2025-12-08 17:38:00
4356,Customer_4356,Netherlands,low,23.39,2025-02-07 11:14:00
4357,Customer_4357,Netherlands,high,329.27,2025-11-14 15:42:00
4358,Customer_4358,Spain,high,364.18,2025-02-10 08:52:00
4359,Customer_4359,United Kingdom,low,89.14,2025-02-24 08:04:00
4360,Customer_4360,Austria,low,41.65,2025-02-09 16:05:00
4361,Customer_4361,France,low,117.53,2025-10-21 19:37:00
4362,Customer_4362,France,medium,90.46,2025-05-21 10:57:00
4363,Customer_4363,Italy,low,76.18,2025-07-28 14:59:00
4364,Customer_4364,France,low,74.43,2025-01-24 09:56:00
4365,Customer_4365,United Kingdom,low,44.64,2025-03-04 20:12:00
4366,Customer_4366,Netherlands,low,94.27,2025-06-10 16:16:00
4367,Customer_4367,Germany,high,325.72,2025-04-03 14:03:00
4368,Customer_4368,Poland,low,87.13,2025-08-27 17:06:00
4369,Customer_4369,Spain,medium,164.07,2025-02-11 20:30:00
4370,Customer_4370,France,medium,274.43,2025-08-04 11:56:00
4371,Customer_4371,Germany,medium,101.51,2025-11-10 08:08:00
4372,Customer_4372,Netherlands,medium,227.18,2025-01-06 16:35:00
4373,Customer_4373,France,low,31.92,2025-09-15 18:19:00
4374,Customer_4374,Belgium,low,68.46,2025-12-03 20:59:00
4375,Customer_4375,United Kingdom,low,63.61,2025-09-12 15:24:00
4376,Customer_4376,Netherlands,medium,121.25,2025-02-08 16:50:00
4377,Customer_4377,France,low,83.72,2025-05-20 09:42:00
4378,Customer_4378,Austria,low,77.76,2025-05-06 11:41:00
4379,Customer_4379,Germany,low,48.4,2025-01-03 19:15:00
4380,Customer_4380,France,medium,127.91,2025-01-14 17:42:00
4381,Customer_4381,Austria,high,311.33,2025-02-14 16:16:00
4382,Customer_4382,Belgium,low,119.83,2025-03-25 18:31:00
4383,Customer_4383,Netherlands,medium,80.44,2025-11-12 12:31:00
4384,Customer_4384,France,medium,182.64,2025-09-20 19:39:00
4385,Customer_4385,Netherlands,low,111.49,2025-06-14 14:38:00
4386,Customer_4386,Netherlands,low,118.2,2025-10-08 08:01:00
4387,Customer_4387,Belgium,low,119.04,2025-12-24 13:27:00
4388,Customer_4388,Poland,low,86.34,2025-07-07 13:23:00
4389,Customer_4389,Romania,low,34.56,2025-03-15 18:46:00
4390,Customer_4390,France,low,58.97,2025-03-25 18:23:00
4391,Customer_4391,Austria,low,45.9,2025-01-16 08:42:00
4392,Customer_4392,Italy,low,105.9,2025-11-09 09:53:00
4393,Customer_4393,Spain,low,101.84,2025-09-21 14:55:00
4394,Customer_4394,Germany,low,98.75,2025-09-15 20:51:00
4395,Customer_4395,France,medium,80.75,2025-11-27 14:26:00
4396,Customer_4396,Romania,low,87.23,2025-02-16 10:34:00
4397,Customer_4397,Germany,low,60.76,2025-04-17 19:07:00
4398,Customer_4398,France,low,99.27,2025-03-05 11:09:00
4399,Customer_4399,Romania,low,37.5,2025-03-10 08:34:00
4400,Customer_4400,Netherlands,low,106.63,2025-09-07 13:38:00
4401,Customer_4401,United Kingdom,low,23.19,2025-05-03 08:46:00
4402,Customer_4402,Romania,low,80.53,2025-02-08 13:56:00
4403,Customer_4403,France,low,113.6,2025-06-22 08:52:00
4404,Customer_4404,Belgium,low,116.72,2025-08-05 10:49:00
4405,Customer_4405,Romania,low,112.35,2025-01-26 14:18:00
4406,Customer_4406,France,low,113.6,2025-06-16 16:02:00
4407,Customer_4407,United Kingdom,medium,195.32,2025-01-05 16:01:00
4408,Customer_4408,France,low,50.01,2025-10-10 19:21:00
4409,Customer_4409,Spain,low,81.33,2025-03-26 20:32:00
4410,Customer_4410,France,medium,137.78,2025-08-18 14:51:00
4411,Customer_4411,Poland,low,108.38,2025-03-18 08:11:00
4412,Customer_4412,France,low,87.41,2025-10-08 08:24:00
4413,Customer_4413,Spain,medium,189.5,2025-09-21 19:01:00
4414,Customer_4414,Spain,low,78.52,2025-02-22 10:06:00
4415,Customer_4415,Spain,medium,216.52,2025-12-15 12:59:00
4416,Customer_4416,Spain,medium,168.55,2025-10-01 13:52:00
4417,Customer_4417,Belgium,low,115.78,2025-08-26 13:37:00
4418,Customer_4418,United Kingdom,low,96.82,2025-09-25 12:11:00
4419,Customer_4419,United Kingdom,medium,80.15,2025-07-20 14:36:00
4420,Customer_4420,Italy,low,55.93,2025-03-17 17:51:00
4421,Customer_4421,Romania,low,57.73,2025-12-02 14:21:00
4422,Customer_4422,Austria,low,43.35,2025-05-12 15:57:00
4423,Customer_4423,Italy,low,51.83,2025-08-14 09:59:00
4424,Customer_4424,Spain,low,76.01,2025-05-19 16:03:00
4425,Customer_4425,Germany,low,83.5,2025-09-09 11:30:00
4426,Customer_4426,Austria,low,36.07,2025-10-28 14:18:00
