alert_id,transaction_id,customer_id,reason,risk_score,created_at
5123,82654,2111,foreign_country,45,2026-01-11 12:20:41
5124,82707,2862,high_amount;night_transaction;foreign_country,75,2026-04-25 02:39:01
5125,82729,3759,high_amount;night_transaction;foreign_country,85,2026-04-01 05:43:28
5126,82732,918,risk_score_threshold,50,2026-05-31 06:47:41
5127,82775,3498,foreign_country,45,2026-04-25 21:27:04
5128,82791,397,risk_score_threshold,50,2026-06-24 11:16:19
5129,82820,2773,risk_score_threshold,40,2026-06-10 20:19:39
5130,82830,2139,risk_score_threshold,40,2026-03-01 07:23:43
5131,82840,4219,risk_score_threshold,50,2026-02-24 19:01:19
5132,82843,4779,foreign_country,45,2026-03-16 06:11:14
5133,82850,4246,foreign_country,60,2026-06-12 08:56:33
5134,82874,3517,risk_score_threshold,65,2026-04-08 21:12:34
5135,82886,584,high_amount;night_transaction;foreign_country,85,2026-01-18 04:35:11
5136,82919,4505,high_amount;night_transaction;foreign_country,75,2026-02-14 01:04:31
5137,82977,3405,risk_score_threshold,40,2026-01-09 15:51:14
5138,82987,809,foreign_country,55,2026-02-17 23:19:23
5139,83001,824,high_amount;night_transaction;foreign_country,85,2026-04-17 01:48:34
5140,83042,2727,risk_score_threshold,50,2026-06-19 06:24:46
5141,83089,1012,risk_score_threshold,65,2026-06-02 16:06:29
5142,83116,2350,foreign_country,45,2026-04-13 23:20:22
5143,83119,1761,foreign_country,40,2026-02-25 14:57:14
5144,83120,560,high_amount;foreign_country,65,2026-01-12 22:43:44
5145,83129,1345,night_transaction;foreign_country,55,2026-04-17 02:54:51
5146,83132,4122,foreign_country,45,2026-01-29 21:43:33
5147,83142,16,foreign_country,45,2026-03-20 08:30:37
5148,83167,1881,risk_score_threshold,40,2026-05-28 14:52:38
5149,83189,4259,foreign_country,45,2026-01-15 15:39:44
5150,83196,2520,high_amount;night_transaction;foreign_country,75,2026-01-31 01:26:58
5151,83223,508,high_amount;night_transaction;foreign_country,75,2026-01-05 03:31:39
5152,83267,4396,high_amount;night_transaction;foreign_country,100,2026-04-04 00:49:24
5153,83298,3624,risk_score_threshold,40,2026-03-13 14:13:12
5154,83303,4422,foreign_country,60,2026-04-05 14:49:44
5155,83322,970,foreign_country,45,2026-05-03 14:56:50
5156,83342,2770,risk_score_threshold,65,2026-02-11 21:30:36
5157,83354,390,foreign_country,45,2026-02-04 16:57:22
5158,83358,4015,foreign_country,45,2026-05-15 16:10:02
5159,83373,143,foreign_country,40,2026-05-11 06:55:01
5160,83376,3476,risk_score_threshold,40,2026-03-14 23:21:41
5161,83421,1111,foreign_country,45,2026-06-25 11:33:22
5162,83436,1863,high_amount;night_transaction;foreign_country,85,2026-05-06 00:11:53
5163,83437,2869,risk_score_threshold,50,2026-06-06 20:10:40
5164,83462,321,foreign_country,60,2026-04-01 15:16:08
5165,83480,3389,risk_score_threshold,65,2026-06-28 20:52:22
5166,83489,958,risk_score_threshold,65,2026-01-01 11:58:21
5167,83500,3146,risk_score_threshold,65,2026-04-13 15:19:40
5168,83532,339,risk_score_threshold,40,2026-06-17 16:40:47
5169,83535,1621,high_amount;night_transaction;foreign_country,75,2026-03-28 02:01:56
5170,83555,1299,risk_score_threshold,65,2026-01-11 14:41:43
5171,83599,4928,risk_score_threshold,40,2026-05-12 23:53:34
5172,83603,2225,risk_score_threshold,40,2026-01-12 09:58:19
5173,83617,3243,high_amount;night_transaction;foreign_country,85,2026-01-27 02:44:14
5174,83631,2145,high_amount;night_transaction;foreign_country,85,2026-04-19 04:34:53
5175,83645,3318,risk_score_threshold,65,2026-05-17 08:27:06
5176,83664,2290,high_amount;foreign_country,65,2026-02-21 22:53:32
5177,83676,2565,high_amount;night_transaction;foreign_country,100,2026-02-20 02:21:09
5178,83682,4166,risk_score_threshold,40,2026-06-22 16:08:26
5179,83689,4276,foreign_country,60,2026-03-17 20:36:22
5180,83718,4967,foreign_country,45,2026-02-17 16:07:56
5181,83723,4870,high_amount;night_transaction;foreign_country,100,2026-03-24 05:11:22
5182,83728,3168,high_amount;night_transaction;foreign_country,70,2026-02-04 04:11:03
5183,83775,4246,risk_score_threshold,40,2026-04-27 19:08:50
5184,83786,2739,risk_score_threshold,40,2026-05-22 22:37:42
5185,83820,2291,foreign_country,45,2026-06-27 06:18:15
5186,83829,284,foreign_country,70,2026-02-04 13:21:15
5187,83856,2969,high_amount;night_transaction;foreign_country,60,2026-01-20 05:35:52
5188,83871,2754,foreign_country,45,2026-04-29 23:34:22
5189,83877,1758,foreign_country,45,2026-03-21 16:20:31
5190,83895,493,risk_score_threshold,40,2026-02-16 17:14:53
5191,83904,2836,foreign_country,45,2026-02-18 17:07:36
5192,83912,4119,risk_score_threshold,50,2026-02-14 12:13:23
5193,83942,2330,high_amount;night_transaction;foreign_country,75,2026-06-14 04:57:04
5194,83943,4703,foreign_country,45,2026-03-27 22:31:20
5195,83944,1644,high_amount;night_transaction;foreign_country,75,2026-03-13 01:37:18
5196,84001,3796,foreign_country,45,2026-05-25 20:44:07
5197,84016,4119,risk_score_threshold,40,2026-01-30 21:17:02
5198,84017,3431,risk_score_threshold,40,2026-03-24 16:02:21
5199,84025,3598,high_amount;foreign_country,60,2026-01-07 22:22:33
5200,84053,1446,high_amount;night_transaction;foreign_country,85,2026-05-10 01:07:30
5201,84083,4486,risk_score_threshold,40,2026-06-23 20:55:52
5202,84111,2195,foreign_country,45,2026-04-22 21:41:10
5203,84136,70,risk_score_threshold,50,2026-02-23 18:55:37
5204,84143,1945,risk_score_threshold,60,2026-01-14 06:30:47
5205,84145,1789,risk_score_threshold,40,2026-05-08 09:53:38
5206,84203,3052,foreign_country,45,2026-06-21 13:02:42
5207,84206,3020,high_amount;foreign_country,90,2026-05-01 22:24:02
5208,84239,405,high_amount;foreign_country,90,2026-03-05 22:57:25
5209,84247,1197,high_amount;night_transaction;foreign_country,75,2026-05-01 00:41:36
5210,84261,141,foreign_country,40,2026-03-21 17:42:19
5211,84265,1509,high_amount;night_transaction;foreign_country,75,2026-04-27 04:44:09
5212,84268,3815,foreign_country,60,2026-04-19 08:16:08
5213,84284,852,foreign_country,40,2026-06-04 11:34:07
5214,84296,1538,foreign_country,45,2026-05-20 11:52:16
5215,84302,1296,foreign_country,55,2026-01-26 06:27:12
5216,84312,3924,risk_score_threshold,50,2026-02-23 10:57:20
5217,84314,1588,high_amount;night_transaction;foreign_country,100,2026-02-08 01:49:50
5218,84375,298,foreign_country,45,2026-02-02 13:07:11
5219,84384,4968,high_amount;night_transaction;foreign_country,70,2026-03-05 00:35:23
5220,84402,4253,risk_score_threshold,50,2026-04-24 20:49:06
5221,84413,4828,high_amount;night_transaction;foreign_country,75,2026-05-05 03:06:40
5222,84415,4431,high_amount;night_transaction;foreign_country,75,2026-01-16 02:32:43
5223,84460,2894,risk_score_threshold,40,2026-02-03 22:53:42
5224,84529,217,risk_score_threshold,40,2026-04-26 12:39:05
5225,84532,4117,foreign_country,40,2026-02-27 23:57:07
5226,84589,4928,risk_score_threshold,40,2026-06-14 23:33:42
5227,84596,60,foreign_country,45,2026-02-20 22:14:18
5228,84605,3759,high_amount;night_transaction;foreign_country,95,2026-03-13 04:50:26
5229,84612,2698,high_amount;foreign_country,65,2026-01-16 22:48:07
5230,84643,3924,foreign_country,70,2026-05-13 10:02:18
5231,84665,3456,night_transaction;foreign_country,45,2026-06-28 04:26:10
5232,84689,83,foreign_country,45,2026-05-14 06:38:18
5233,84692,1875,risk_score_threshold,40,2026-05-30 21:35:22
5234,84716,3096,risk_score_threshold,50,2026-05-07 13:48:33
5235,84719,391,high_amount;night_transaction;foreign_country,100,2026-05-30 01:31:02
5236,84727,1302,risk_score_threshold,40,2026-04-01 19:32:22
5237,84734,3879,risk_score_threshold,40,2026-03-30 16:06:11
5238,84746,1796,high_amount;night_transaction;foreign_country,80,2026-01-22 01:24:20
5239,84766,4237,high_amount;night_transaction;foreign_country,85,2026-05-29 05:07:33
5240,84817,421,foreign_country,45,2026-06-09 20:26:03
5241,84870,1341,high_amount;night_transaction;foreign_country,75,2026-01-20 05:03:14
5242,84912,3104,risk_score_threshold,40,2026-01-16 09:30:46
5243,84914,2381,risk_score_threshold,40,2026-04-04 08:14:13
5244,84943,3275,risk_score_threshold,40,2026-03-26 16:57:56
5245,84961,1437,risk_score_threshold,40,2026-04-24 06:13:17
5246,84994,3844,high_amount;night_transaction;foreign_country,100,2026-06-15 04:39:01
5247,85031,1128,risk_score_threshold,50,2026-04-28 13:06:23
5248,85107,2253,foreign_country,40,2026-06-13 09:40:43
5249,85126,2340,high_amount;foreign_country,75,2026-05-26 23:19:14
5250,85144,3877,foreign_country,45,2026-03-10 08:01:40
5251,85204,3453,night_transaction;foreign_country,85,2026-01-05 05:38:10
5252,85218,2137,high_amount;night_transaction;foreign_country,100,2026-05-01 05:09:31
5253,85221,1538,foreign_country,45,2026-03-04 14:07:52
5254,85246,2695,risk_score_threshold,40,2026-03-05 12:13:58
5255,85261,2591,foreign_country,70,2026-04-11 18:50:33
5256,85298,2695,risk_score_threshold,40,2026-04-22 16:42:47
5257,85299,512,high_amount;night_transaction;foreign_country,75,2026-04-09 00:04:57
5258,85302,2855,risk_score_threshold,40,2026-03-30 07:01:46
5259,85325,1301,risk_score_threshold,40,2026-02-21 10:05:25
5260,85328,4119,risk_score_threshold,40,2026-04-05 17:44:48
5261,85338,3739,foreign_country,60,2026-05-16 06:38:20
5262,85371,4369,foreign_country,45,2026-01-19 06:28:38
5263,85399,4019,foreign_country,45,2026-05-23 13:28:08
5264,85416,2668,foreign_country,40,2026-04-14 14:56:23
5265,85445,4118,risk_score_threshold,40,2026-06-03 08:39:50
5266,85455,2925,high_amount;night_transaction;foreign_country,70,2026-04-29 04:54:22
5267,85460,3071,high_amount;night_transaction;foreign_country,60,2026-03-25 01:24:54
5268,85500,3431,risk_score_threshold,50,2026-04-04 20:46:47
5269,85509,579,high_amount;night_transaction;foreign_country,75,2026-02-01 04:03:59
5270,85517,3298,foreign_country,45,2026-03-23 22:18:32
5271,85532,826,high_amount;foreign_country,65,2026-01-18 22:21:10
5272,85535,3473,foreign_country,45,2026-05-19 22:50:09
5273,85554,195,foreign_country,40,2026-05-03 22:17:06
5274,85566,2897,high_amount;night_transaction;foreign_country,75,2026-06-29 02:13:02
5275,85575,2727,risk_score_threshold,50,2026-04-24 20:54:08
5276,85590,958,risk_score_threshold,65,2026-02-01 23:53:41
5277,85593,3164,risk_score_threshold,40,2026-04-16 08:36:17
5278,85601,2695,risk_score_threshold,50,2026-03-03 11:36:45
5279,85611,1094,foreign_country,45,2026-02-25 21:51:46
5280,85612,3043,risk_score_threshold,40,2026-04-05 17:55:01
5281,85626,1351,risk_score_threshold,50,2026-03-03 06:26:11
5282,85637,2003,high_amount;night_transaction;foreign_country,75,2026-02-05 00:58:58
5283,85659,1881,risk_score_threshold,40,2026-06-04 06:44:32
5284,85674,3182,foreign_country,45,2026-05-30 08:13:14
5285,85681,4276,risk_score_threshold,40,2026-01-01 15:06:21
5286,85697,251,risk_score_threshold,50,2026-04-13 18:48:23
5287,85709,3275,risk_score_threshold,65,2026-05-15 09:45:05
5288,85732,2643,risk_score_threshold,40,2026-05-02 21:40:41
5289,85749,4555,foreign_country,55,2026-05-18 08:38:12
5290,85767,254,foreign_country,70,2026-04-12 20:13:19
5291,85777,4041,risk_score_threshold,50,2026-03-12 14:06:48
5292,85781,1284,risk_score_threshold,40,2026-01-21 15:44:40
5293,85785,4749,foreign_country,45,2026-02-12 20:04:42
5294,85797,1422,risk_score_threshold,40,2026-05-03 12:10:51
5295,85800,4251,foreign_country,45,2026-03-16 16:33:37
5296,85832,4540,risk_score_threshold,40,2026-01-07 07:04:24
5297,85849,1358,high_amount;night_transaction;foreign_country,75,2026-04-03 00:24:03
5298,85855,1660,risk_score_threshold,65,2026-03-26 09:05:58
5299,85872,4535,foreign_country,45,2026-04-19 23:32:08
5300,85879,4246,risk_score_threshold,40,2026-06-23 07:05:49
5301,85890,1284,risk_score_threshold,40,2026-06-11 11:28:25
5302,85901,4140,high_amount;night_transaction;foreign_country,75,2026-01-19 03:16:17
5303,85933,1775,risk_score_threshold,65,2026-06-16 13:22:57
5304,85941,2885,high_amount;foreign_country,75,2026-06-07 22:21:50
5305,85962,4746,foreign_country,45,2026-04-10 23:44:18
5306,85969,1811,foreign_country,45,2026-01-13 07:20:22
5307,85976,27,risk_score_threshold,40,2026-03-19 12:51:00
5308,85982,4253,risk_score_threshold,65,2026-01-20 13:28:00
5309,86039,4166,foreign_country,60,2026-02-05 19:35:41
5310,86061,254,risk_score_threshold,40,2026-02-13 20:01:21
5311,86067,253,high_amount;night_transaction;foreign_country,75,2026-03-16 04:37:13
5312,86070,1469,risk_score_threshold,50,2026-01-30 19:06:31
5313,86076,958,risk_score_threshold,40,2026-06-19 09:14:09
5314,86084,2543,foreign_country,45,2026-03-28 07:51:05
5315,86086,3104,risk_score_threshold,50,2026-03-10 14:39:14
5316,86090,4059,high_amount;night_transaction;foreign_country,75,2026-05-31 05:40:40
5317,86120,3121,foreign_country,45,2026-06-20 09:53:44
5318,86121,2673,high_amount;night_transaction;foreign_country,85,2026-05-21 03:15:49
5319,86128,931,risk_score_threshold,50,2026-06-21 12:42:17
5320,86164,3792,high_amount;night_transaction;foreign_country,60,2026-05-25 03:03:11
5321,86189,4694,foreign_country,45,2026-02-27 15:11:40
5322,86205,2187,foreign_country,45,2026-06-16 13:24:18
5323,86215,1358,foreign_country,45,2026-03-30 07:36:04
5324,86232,3275,risk_score_threshold,40,2026-01-22 22:26:01
5325,86270,2412,risk_score_threshold,50,2026-03-08 15:04:07
5326,86286,1474,foreign_country,60,2026-03-06 22:42:23
5327,86290,665,risk_score_threshold,65,2026-02-04 23:58:09
5328,86298,321,risk_score_threshold,40,2026-03-14 21:30:29
5329,86306,1469,risk_score_threshold,65,2026-05-03 12:26:03
5330,86309,397,risk_score_threshold,40,2026-04-08 08:00:09
5331,86321,2563,risk_score_threshold,40,2026-05-17 15:36:24
5332,86326,4387,high_amount;night_transaction;foreign_country,75,2026-04-02 04:19:44
5333,86363,1306,risk_score_threshold,65,2026-03-16 13:31:58
5334,86368,4074,high_amount;night_transaction;foreign_country,75,2026-01-27 03:35:42
5335,86375,1303,risk_score_threshold,40,2026-02-22 10:18:42
5336,86393,2456,foreign_country,45,2026-06-14 14:09:24
5337,86526,1872,risk_score_threshold,50,2026-06-25 16:45:16
5338,86541,4811,high_amount;foreign_country,90,2026-04-04 23:45:33
5339,86547,4767,risk_score_threshold,40,2026-05-31 10:34:41
5340,86560,994,high_amount;night_transaction;foreign_country,85,2026-06-03 05:33:47
5341,86572,873,foreign_country,45,2026-06-04 17:36:44
5342,86583,2713,foreign_country,45,2026-05-04 06:08:45
5343,86611,3696,risk_score_threshold,60,2026-04-16 16:52:00
5344,86630,1920,high_amount;night_transaction;foreign_country,100,2026-01-21 03:26:08
5345,86638,3034,risk_score_threshold,40,2026-03-31 17:57:39
5346,86658,195,risk_score_threshold,50,2026-02-23 18:05:54
5347,86691,2598,foreign_country,45,2026-06-01 08:19:19
5348,86699,3431,risk_score_threshold,40,2026-02-17 12:50:41
5349,86726,2806,risk_score_threshold,40,2026-01-10 21:28:38
5350,86729,4270,risk_score_threshold,50,2026-01-21 11:33:39
5351,86732,4449,risk_score_threshold,40,2026-04-03 14:42:47
5352,86733,3501,high_amount;night_transaction;foreign_country,75,2026-01-30 00:06:32
5353,86748,430,risk_score_threshold,40,2026-05-23 13:23:18
5354,86760,2137,risk_score_threshold,65,2026-03-19 15:53:34
5355,86761,1351,risk_score_threshold,65,2026-04-28 13:46:18
5356,86769,3964,risk_score_threshold,40,2026-05-19 18:57:41
5357,86771,3801,high_amount;night_transaction;foreign_country,70,2026-02-26 01:08:53
5358,86786,797,foreign_country,45,2026-06-19 12:27:46
5359,86789,1671,foreign_country,55,2026-06-20 20:58:40
5360,86801,736,foreign_country,70,2026-03-07 16:34:51
5361,86802,106,high_amount;night_transaction;foreign_country,60,2026-01-30 01:31:02
5362,86834,4266,foreign_country,45,2026-04-11 18:43:56
5363,86853,1303,risk_score_threshold,40,2026-03-19 11:16:28
5364,86858,4111,risk_score_threshold,40,2026-03-25 13:29:02
5365,86889,1042,risk_score_threshold,40,2026-05-10 14:58:10
5366,86946,3050,high_amount;night_transaction;foreign_country,75,2026-04-20 00:25:36
5367,86964,4951,foreign_country,45,2026-05-04 13:28:42
5368,86966,1491,high_amount;night_transaction;foreign_country,60,2026-05-23 03:04:09
5369,87006,1333,foreign_country,45,2026-06-08 20:09:56
5370,87037,2808,risk_score_threshold,65,2026-03-12 06:53:58
5371,87043,872,foreign_country,45,2026-06-14 15:11:29
5372,87058,713,risk_score_threshold,65,2026-06-07 11:57:54
5373,87093,4470,high_amount;night_transaction;foreign_country,75,2026-01-30 02:32:29
5374,87144,3809,risk_score_threshold,40,2026-05-10 06:10:56
5375,87154,2695,risk_score_threshold,50,2026-01-05 10:56:11
5376,87158,2788,risk_score_threshold,65,2026-03-14 06:55:03
5377,87163,3043,risk_score_threshold,40,2026-04-03 13:23:39
5378,87167,4908,foreign_country,45,2026-06-05 17:40:58
5379,87171,462,foreign_country,45,2026-01-16 20:33:41
5380,87173,3726,night_transaction;foreign_country,40,2026-06-18 00:18:42
5381,87175,4069,high_amount;night_transaction;foreign_country,85,2026-02-07 04:30:10
5382,87235,1933,foreign_country,45,2026-01-20 21:54:31
5383,87236,3696,risk_score_threshold,75,2026-05-26 20:07:05
5384,87273,1405,foreign_country,45,2026-04-01 20:33:53
5385,87298,217,foreign_country,85,2026-02-24 06:57:36
5386,87302,4718,foreign_country,45,2026-04-15 19:55:22
5387,87305,493,risk_score_threshold,65,2026-05-01 17:21:21
5388,87319,2700,risk_score_threshold,40,2026-01-01 21:23:24
5389,87369,314,high_amount;night_transaction;foreign_country,75,2026-01-08 01:43:59
5390,87384,497,risk_score_threshold,40,2026-02-27 16:33:08
5391,87392,1469,risk_score_threshold,40,2026-04-18 08:12:45
5392,87402,2806,risk_score_threshold,40,2026-02-13 21:12:12
5393,87408,397,risk_score_threshold,40,2026-05-05 06:51:22
5394,87410,3242,risk_score_threshold,40,2026-04-12 19:28:36
5395,87432,789,foreign_country,45,2026-02-11 10:00:55
5396,87439,1104,foreign_country,60,2026-02-15 18:43:47
5397,87445,4166,foreign_country,60,2026-05-29 11:14:01
5398,87468,534,high_amount;foreign_country,65,2026-04-29 23:52:42
5399,87509,4557,risk_score_threshold,40,2026-04-07 15:18:25
5400,87514,4006,high_amount;foreign_country,50,2026-04-29 22:43:33
5401,87548,4408,foreign_country,45,2026-02-15 17:31:44
5402,87550,1522,risk_score_threshold,40,2026-05-16 18:52:48
5403,87555,2806,risk_score_threshold,50,2026-06-26 20:08:32
5404,87568,4558,high_amount;foreign_country,65,2026-06-18 22:24:28
5405,87577,2215,foreign_country,45,2026-06-02 18:19:41
5406,87582,3689,foreign_country,40,2026-03-19 20:52:22
5407,87594,3098,risk_score_threshold,40,2026-04-10 07:48:30
5408,87612,2603,risk_score_threshold,40,2026-05-31 17:57:43
5409,87673,1208,high_amount;foreign_country,65,2026-04-26 23:33:14
5410,87692,1660,risk_score_threshold,40,2026-05-01 10:33:10
5411,87703,2412,risk_score_threshold,60,2026-01-15 16:16:42
5412,87729,127,high_amount;foreign_country,50,2026-04-24 22:11:40
5413,87733,3164,risk_score_threshold,40,2026-04-26 21:09:23
5414,87735,4276,risk_score_threshold,50,2026-03-29 11:43:09
5415,87764,3242,risk_score_threshold,65,2026-04-25 21:04:59
5416,87767,4317,risk_score_threshold,40,2026-02-20 14:45:19
5417,87782,3371,risk_score_threshold,65,2026-03-28 13:24:14
5418,87786,4478,risk_score_threshold,50,2026-02-23 16:19:23
5419,87789,4123,high_amount;foreign_country,60,2026-06-18 23:49:21
5420,87794,3351,high_amount;night_transaction;foreign_country,60,2026-03-22 02:14:42
5421,87795,3657,risk_score_threshold,50,2026-03-15 15:56:23
5422,87804,4166,risk_score_threshold,40,2026-05-15 16:48:59
5423,87805,1338,risk_score_threshold,65,2026-05-29 16:51:22
5424,87824,1881,risk_score_threshold,65,2026-05-29 15:01:05
5425,87856,2249,risk_score_threshold,40,2026-04-11 16:01:16
5426,87868,2424,foreign_country,45,2026-01-16 06:48:10
5427,87873,3096,foreign_country,60,2026-05-14 22:38:39
5428,87902,3685,high_amount;night_transaction;foreign_country,85,2026-02-21 01:34:42
5429,87908,2139,high_amount;night_transaction;foreign_country,100,2026-04-30 00:22:05
5430,87923,1302,foreign_country,45,2026-03-01 14:07:37
5431,87946,4473,foreign_country,45,2026-04-01 08:40:08
5432,87970,3001,foreign_country,45,2026-01-03 10:51:59
5433,87981,265,risk_score_threshold,40,2026-03-17 06:45:24
5434,87984,2894,risk_score_threshold,65,2026-04-18 12:37:54
5435,87992,2556,foreign_country,60,2026-05-15 10:57:45
5436,87995,4540,risk_score_threshold,40,2026-03-01 11:22:12
5437,88014,3146,risk_score_threshold,40,2026-03-24 13:59:06
5438,88023,2297,foreign_country,45,2026-02-14 18:27:26
5439,88062,2356,foreign_country,45,2026-02-12 21:00:30
5440,88101,321,risk_score_threshold,65,2026-01-24 22:48:59
5441,88132,3517,risk_score_threshold,40,2026-03-06 19:56:24
5442,88148,3129,foreign_country,45,2026-03-07 15:57:37
5443,88155,4094,foreign_country,45,2026-02-16 23:40:58
5444,88165,1775,risk_score_threshold,65,2026-02-28 17:04:35
5445,88208,1388,risk_score_threshold,75,2026-02-27 11:40:41
5446,88215,4756,risk_score_threshold,40,2026-06-08 21:40:46
5447,88236,1876,risk_score_threshold,65,2026-04-24 06:16:58
5448,88244,4299,foreign_country,70,2026-02-02 19:18:29
5449,88247,2784,foreign_country,45,2026-02-07 07:37:48
5450,88273,2177,high_amount;foreign_country,50,2026-03-25 22:51:29
5451,88310,2325,risk_score_threshold,40,2026-03-22 08:57:26
5452,88332,4063,foreign_country,45,2026-03-14 23:46:54
5453,88366,2855,risk_score_threshold,40,2026-05-09 22:50:48
5454,88371,4304,risk_score_threshold,40,2026-03-27 06:05:25
5455,88374,4721,foreign_country,45,2026-05-19 15:52:54
5456,88375,3276,risk_score_threshold,50,2026-03-08 06:44:14
5457,88382,4230,risk_score_threshold,40,2026-04-15 14:16:56
5458,88391,72,foreign_country,45,2026-06-26 21:43:01
5459,88394,1881,risk_score_threshold,50,2026-04-16 22:48:03
5460,88427,856,high_amount;night_transaction;foreign_country,85,2026-05-20 02:06:55
5461,88442,3879,high_amount;night_transaction;foreign_country,75,2026-01-30 01:49:52
5462,88448,4390,foreign_country,45,2026-06-16 18:12:24
5463,88460,4190,risk_score_threshold,40,2026-04-21 09:52:46
5464,88466,4901,foreign_country,55,2026-06-09 12:15:38
5465,88469,1228,risk_score_threshold,40,2026-04-28 15:45:26
5466,88482,3974,risk_score_threshold,50,2026-04-23 18:22:58
5467,88493,4041,risk_score_threshold,65,2026-06-27 08:37:37
5468,88521,339,risk_score_threshold,50,2026-04-30 22:53:05
5469,88534,2850,high_amount;night_transaction;foreign_country,60,2026-03-29 05:42:28
5470,88544,3565,risk_score_threshold,40,2026-02-18 21:17:23
5471,88554,3706,high_amount;night_transaction;foreign_country,100,2026-05-25 03:45:57
5472,88564,4396,foreign_country,70,2026-05-24 09:55:56
5473,88575,2739,risk_score_threshold,40,2026-04-25 22:38:24
5474,88581,1351,risk_score_threshold,50,2026-02-10 10:28:26
5475,88593,1470,night_transaction;foreign_country,70,2026-02-24 03:03:21
5476,88608,3668,risk_score_threshold,65,2026-04-02 06:42:38
5477,88614,1820,foreign_country,45,2026-05-14 17:09:02
5478,88617,400,risk_score_threshold,40,2026-04-07 16:46:03
5479,88729,743,risk_score_threshold,40,2026-04-08 15:51:19
5480,88735,258,foreign_country,45,2026-04-06 22:23:55
5481,88768,81,high_amount;night_transaction;foreign_country,85,2026-03-15 02:50:20
5482,88791,2592,high_amount;night_transaction;foreign_country,85,2026-01-02 05:38:01
5483,88802,2302,night_transaction;foreign_country,45,2026-01-09 04:08:28
5484,88807,538,foreign_country,45,2026-06-05 23:46:10
5485,88810,1276,high_amount;night_transaction;foreign_country,70,2026-01-17 05:01:23
5486,88826,3275,risk_score_threshold,40,2026-06-06 11:15:22
5487,88849,3701,high_amount;foreign_country,50,2026-06-13 22:20:55
5488,88865,1303,risk_score_threshold,40,2026-04-07 12:36:47
5489,88885,663,foreign_country,45,2026-06-19 16:36:30
5490,88926,339,foreign_country,85,2026-03-31 22:06:09
5491,88932,1945,risk_score_threshold,75,2026-06-10 12:12:29
5492,88963,1392,high_amount;foreign_country,70,2026-06-20 22:40:24
5493,88964,1569,foreign_country,55,2026-01-16 16:39:36
5494,88981,2057,high_amount;night_transaction;foreign_country,75,2026-06-13 04:46:58
5495,88983,400,risk_score_threshold,65,2026-01-30 23:17:13
5496,88990,3575,high_amount;night_transaction;foreign_country,85,2026-06-21 03:49:27
5497,89016,1920,risk_score_threshold,50,2026-05-08 12:38:54
5498,89018,2592,high_amount;night_transaction;foreign_country,60,2026-02-10 01:38:39
5499,89037,1306,risk_score_threshold,65,2026-04-19 08:26:18
5500,89046,4536,night_transaction;foreign_country,45,2026-03-12 01:38:49
5501,89055,2773,foreign_country,60,2026-01-22 18:13:58
5502,89057,4111,risk_score_threshold,40,2026-04-19 11:59:38
5503,89079,2738,risk_score_threshold,65,2026-02-20 18:41:57
5504,89092,1351,risk_score_threshold,50,2026-05-02 06:34:07
5505,89096,2894,risk_score_threshold,40,2026-03-22 14:52:53
5506,89111,4003,high_amount;foreign_country,90,2026-06-05 22:03:39
5507,89121,2137,foreign_country,70,2026-06-16 20:01:11
5508,89123,4767,risk_score_threshold,40,2026-04-08 15:35:11
5509,89126,3453,risk_score_threshold,65,2026-06-18 07:39:48
5510,89130,215,risk_score_threshold,40,2026-02-17 09:20:56
5511,89134,4867,risk_score_threshold,50,2026-06-14 10:36:23
5512,89141,46,high_amount;night_transaction;foreign_country,85,2026-04-07 03:28:00
5513,89144,333,foreign_country,45,2026-05-27 17:25:10
5514,89159,215,high_amount;foreign_country,90,2026-01-24 22:37:15
5515,89160,399,high_amount;night_transaction;foreign_country,70,2026-06-23 02:04:51
5516,89171,4354,high_amount;foreign_country,65,2026-06-05 22:05:56
5517,89187,2466,high_amount;night_transaction;foreign_country,85,2026-01-14 00:52:32
5518,89189,2671,risk_score_threshold,50,2026-03-26 06:54:17
5519,89198,4396,risk_score_threshold,40,2026-05-02 09:28:06
5520,89207,2868,high_amount;night_transaction;foreign_country,70,2026-06-15 04:31:46
5521,89216,650,high_amount;foreign_country,65,2026-05-13 23:09:36
5522,89218,459,risk_score_threshold,65,2026-01-08 10:35:33
5523,89225,4579,high_amount;night_transaction;foreign_country,85,2026-04-07 03:17:37
5524,89233,3361,risk_score_threshold,75,2026-02-12 10:22:35
5525,89255,3043,risk_score_threshold,65,2026-04-30 20:37:14
5526,89266,3696,risk_score_threshold,75,2026-05-22 14:19:18
5527,89309,1629,risk_score_threshold,65,2026-04-15 10:48:49
5528,89313,1301,risk_score_threshold,40,2026-06-22 16:47:05
5529,89315,3275,foreign_country,70,2026-03-29 12:08:43
5530,89316,328,high_amount;night_transaction;foreign_country,75,2026-01-13 04:31:34
5531,89335,4217,risk_score_threshold,65,2026-04-22 17:20:43
5532,89353,257,risk_score_threshold,65,2026-03-13 09:14:57
5533,89355,4486,risk_score_threshold,40,2026-02-14 14:49:54
5534,89412,665,risk_score_threshold,50,2026-01-27 17:06:57
5535,89420,3171,foreign_country,45,2026-01-11 06:58:17
5536,89442,217,risk_score_threshold,65,2026-05-20 07:18:53
5537,89464,3273,foreign_country,45,2026-01-21 14:27:57
5538,89535,179,foreign_country,45,2026-05-13 23:58:55
