card_id,customer_id,card_type,card_status,daily_limit
93052,2878,credit,active,500
93053,3759,credit,active,5000
93054,4515,credit,active,1500
93055,4536,debit,active,5000
93056,4531,credit,active,5000
93057,4103,credit,active,1500
93058,2584,debit,active,500
93059,2987,debit,active,1500
93060,3910,debit,active,1000
93061,3039,debit,active,500
93062,2861,debit,active,500
93063,3349,credit,active,500
93064,1053,debit,active,5000
93065,1986,credit,active,1000
93066,3961,credit,active,5000
93067,4561,debit,active,5000
93068,1398,credit,active,3000
93069,848,credit,active,3000
93070,1575,debit,active,5000
93071,3048,debit,active,5000
93072,2137,debit,flagged,3000
93073,4227,debit,active,1000
93074,1630,credit,active,3000
93075,377,credit,active,1500
93076,2867,credit,active,1000
93077,2680,credit,active,500
93078,2609,credit,active,1000
93079,2899,debit,active,1000
93080,2689,debit,active,5000
93081,2623,credit,active,1000
93082,1731,credit,active,1500
93083,2948,credit,active,500
93084,4313,debit,active,500
93085,135,credit,active,500
93086,3825,credit,active,500
93087,3327,credit,active,500
93088,3508,debit,active,1500
93089,3133,credit,active,1500
93090,137,credit,active,1500
93091,369,debit,active,1500
93092,2751,credit,active,5000
93093,4811,debit,active,3000
93094,190,credit,active,5000
93095,305,credit,active,1500
93096,1983,credit,active,1500
93097,4147,debit,active,1000
93098,3226,debit,active,3000
93099,2400,credit,active,1000
93100,2494,credit,active,5000
93101,797,credit,active,1000
93102,1931,credit,active,1500
93103,1508,credit,active,5000
93104,3334,credit,active,5000
93105,289,debit,active,1500
93106,2925,debit,active,5000
93107,149,credit,active,5000
93108,4455,credit,active,1000
93109,2591,debit,active,5000
93110,3085,debit,active,500
93111,4626,credit,active,3000
93112,114,debit,active,3000
93113,4369,debit,active,500
93114,1883,credit,active,500
93115,1480,debit,active,500
93116,3122,credit,active,3000
93117,3155,debit,active,1000
93118,916,debit,active,1000
93119,3455,debit,active,3000
93120,4862,credit,active,1000
93121,4785,credit,active,5000
93122,2532,credit,active,500
93123,4550,debit,active,5000
93124,3698,debit,active,1000
93125,1807,debit,active,3000
93126,771,credit,active,1500
93127,1414,credit,active,500
93128,2172,credit,active,3000
93129,2728,debit,active,1500
93130,859,credit,active,1500
93131,2326,credit,active,5000
93132,1176,credit,active,1500
93133,3024,credit,active,5000
93134,939,debit,active,3000
93135,4569,debit,active,5000
93136,3974,credit,active,5000
93137,1552,debit,active,5000
93138,3213,credit,active,1500
93139,1423,credit,active,500
93140,3981,credit,active,500
93141,2548,credit,active,1500
93142,28,debit,active,500
93143,1560,credit,active,1000
93144,2667,credit,active,500
93145,4563,debit,active,3000
93146,1249,debit,active,1500
93147,1007,credit,active,500
93148,4716,credit,active,1000
93149,2966,debit,active,1500
93150,55,credit,active,5000
93151,4124,debit,active,1500
93152,4306,debit,active,3000
93153,1281,credit,active,3000
93154,1542,debit,active,1000
93155,1736,credit,active,500
93156,2034,debit,active,1000
93157,3698,debit,active,3000
93158,1028,credit,active,3000
93159,3597,credit,active,5000
93160,2751,debit,active,1500
93161,3153,credit,active,3000
93162,2411,debit,flagged,1500
93163,2200,debit,active,1000
93164,3417,credit,active,3000
93165,1287,credit,active,1500
93166,4945,debit,active,1500
93167,1884,credit,active,3000
93168,4108,debit,active,500
93169,1568,debit,active,1000
93170,880,credit,active,500
93171,2798,debit,active,1000
93172,4544,debit,active,500
93173,2613,debit,active,500
93174,3261,credit,active,500
93175,1291,debit,active,5000
93176,478,debit,active,1000
93177,4103,credit,flagged,500
93178,904,credit,active,1000
93179,4616,credit,active,500
93180,2945,credit,active,500
93181,2602,debit,active,3000
93182,3493,debit,active,1000
93183,1931,credit,active,1500
93184,3254,debit,flagged,3000
93185,1431,debit,active,3000
93186,4524,debit,active,1500
93187,859,debit,active,3000
93188,814,debit,active,3000
93189,1028,debit,active,1500
93190,272,debit,active,3000
93191,4768,credit,active,500
93192,3234,debit,active,5000
93193,527,debit,active,5000
93194,3913,credit,active,3000
93195,4350,credit,active,1500
93196,407,debit,active,500
93197,3206,debit,active,500
93198,3626,debit,active,1000
93199,442,credit,active,1500
93200,1620,debit,active,500
93201,4938,debit,active,500
93202,2796,credit,active,500
93203,3952,debit,active,1500
93204,4035,credit,active,1500
93205,3678,debit,active,1000
93206,3784,debit,active,1500
93207,1427,debit,active,1000
93208,1417,debit,active,1000
93209,2687,credit,active,1500
93210,4856,debit,active,1500
93211,4009,credit,active,500
93212,4145,credit,active,1500
93213,4917,credit,active,500
93214,471,credit,active,5000
93215,1423,credit,active,1000
93216,3276,credit,flagged,5000
93217,1984,credit,active,1500
93218,2995,debit,active,1500
93219,4458,debit,active,1500
93220,317,debit,active,3000
93221,3808,debit,active,500
93222,1543,debit,active,1000
93223,779,debit,active,1500
93224,4814,debit,active,1000
93225,1938,debit,active,1500
93226,3446,credit,active,500
93227,400,debit,active,500
93228,743,debit,flagged,1000
93229,2678,debit,active,3000
93230,1363,debit,active,3000
93231,447,debit,active,3000
93232,2264,debit,active,3000
93233,1858,debit,active,500
93234,2399,debit,active,1000
93235,1559,debit,active,3000
93236,703,credit,active,5000
93237,2418,credit,active,1500
93238,379,credit,active,5000
93239,4692,credit,active,500
93240,4899,debit,active,1500
93241,3384,credit,active,1000
93242,2934,debit,active,1000
93243,2989,credit,active,3000
93244,1955,credit,active,500
93245,1965,debit,active,1000
93246,4320,credit,active,500
93247,446,credit,active,3000
93248,178,debit,active,1000
93249,1584,credit,active,3000
93250,3636,credit,active,1500
93251,4752,debit,active,500
93252,4083,credit,active,1000
93253,4064,credit,active,1500
93254,1338,credit,flagged,1500
93255,4317,credit,flagged,5000
93256,4294,debit,active,5000
93257,2043,debit,active,500
93258,2599,debit,active,1500
93259,1332,credit,active,1500
93260,4103,credit,blocked,1500
93261,3412,credit,active,1000
93262,3635,debit,active,3000
93263,2161,debit,active,500
93264,3358,credit,active,1500
93265,2601,debit,active,3000
93266,41,debit,active,500
93267,744,credit,active,500
93268,3781,debit,active,1000
93269,302,debit,active,1000
93270,3703,debit,active,500
93271,4280,debit,active,500
93272,2003,credit,active,3000
93273,2930,credit,active,500
93274,522,debit,active,1500
93275,2382,debit,active,500
93276,3586,debit,active,500
93277,1008,credit,active,1000
93278,2222,debit,active,500
93279,1001,credit,active,3000
93280,2598,credit,active,3000
93281,1184,credit,active,5000
93282,1195,debit,active,500
93283,3486,credit,active,500
93284,650,credit,active,1500
93285,3280,debit,active,5000
93286,2849,debit,active,1500
93287,1220,debit,active,3000
93288,3203,credit,active,3000
93289,2349,credit,active,1000
93290,1914,debit,flagged,1500
93291,4756,credit,active,500
93292,2651,credit,active,1000
93293,3898,debit,active,1500
93294,3484,debit,active,500
93295,4067,debit,active,5000
93296,3509,credit,active,3000
93297,439,debit,active,5000
93298,1864,debit,active,1500
93299,2280,credit,active,3000
93300,1970,debit,active,1000
93301,3041,credit,active,5000
93302,3915,debit,active,3000
93303,4113,credit,active,1500
93304,1978,debit,active,3000
93305,2620,debit,active,500
93306,4617,debit,active,500
93307,947,credit,active,5000
93308,4689,credit,active,500
93309,2937,debit,active,1500
93310,2903,debit,active,3000
93311,4674,debit,active,5000
93312,2187,credit,active,3000
93313,3263,debit,active,1000
93314,4968,debit,active,3000
93315,778,debit,active,1500
93316,289,credit,active,3000
93317,4201,debit,active,5000
93318,442,credit,active,1000
93319,730,debit,active,500
93320,3772,credit,active,5000
93321,1217,debit,active,500
93322,1519,credit,active,3000
93323,1123,credit,active,1000
93324,4253,credit,flagged,3000
93325,1010,credit,active,3000
93326,952,credit,active,1500
93327,1430,credit,active,3000
93328,1546,debit,active,3000
93329,1905,credit,active,1000
93330,830,credit,active,500
93331,4991,credit,active,3000
93332,4866,debit,active,1500
93333,917,credit,active,3000
93334,537,credit,active,500
93335,2698,debit,active,1500
93336,1854,debit,active,5000
93337,2984,credit,active,5000
93338,4028,credit,active,5000
93339,1833,credit,active,1000
93340,4003,debit,active,1500
93341,3718,debit,active,500
93342,3460,debit,active,1000
93343,697,debit,active,500
93344,604,debit,active,500
93345,876,debit,active,1000
93346,3056,debit,active,1500
93347,3318,credit,flagged,1500
93348,849,debit,active,1000
93349,1486,debit,active,500
93350,4569,credit,active,5000
93351,2636,credit,active,5000
93352,2494,debit,active,500
93353,2037,credit,active,5000
93354,2894,credit,flagged,1000
93355,3930,debit,active,500
93356,3476,debit,active,500
93357,4226,debit,active,5000
93358,1714,credit,active,500
93359,1900,debit,active,5000
93360,2471,credit,active,5000
93361,4581,debit,active,1000
93362,3640,credit,flagged,3000
93363,1895,debit,active,1000
93364,3649,debit,active,5000
93365,2184,credit,active,1500
93366,2566,credit,active,3000
93367,125,debit,active,1000
93368,2917,credit,active,5000
93369,4250,debit,active,1500
93370,4521,debit,active,5000
93371,225,debit,active,1000
93372,4240,credit,active,1000
93373,4383,credit,active,5000
93374,4533,debit,flagged,5000
93375,3984,credit,active,500
93376,3041,credit,active,500
93377,2631,debit,active,500
93378,3656,debit,active,3000
93379,4043,debit,active,3000
93380,1747,debit,active,5000
93381,566,credit,active,500
93382,4836,credit,active,1000
93383,210,debit,active,500
93384,1560,credit,active,1000
93385,3995,credit,active,3000
93386,69,debit,active,1000
93387,226,credit,active,5000
93388,4758,debit,active,500
93389,2350,credit,active,500
93390,3907,debit,active,3000
93391,1496,credit,active,1500
93392,1041,credit,active,1500
93393,3918,debit,active,1500
93394,497,credit,flagged,1000
93395,4715,debit,active,1000
93396,3151,credit,active,500
93397,1060,debit,active,1000
93398,281,credit,active,5000
93399,186,debit,active,1500
93400,92,debit,active,3000
93401,4421,credit,active,3000
93402,2676,credit,blocked,5000
93403,651,credit,active,1000
93404,276,credit,active,1500
93405,696,credit,active,1500
93406,3440,credit,active,1500
93407,79,debit,active,3000
93408,4084,credit,active,5000
93409,1989,debit,active,500
93410,587,debit,active,500
93411,2484,debit,active,5000
93412,428,credit,active,500
93413,4677,debit,active,1500
93414,3551,credit,active,1500
93415,46,debit,active,1500
93416,307,debit,active,3000
93417,2088,credit,active,3000
93418,3155,debit,active,5000
93419,3611,credit,active,3000
93420,156,credit,blocked,5000
93421,4760,debit,active,3000
93422,3482,debit,active,3000
93423,496,debit,flagged,5000
93424,324,credit,active,500
93425,731,debit,active,500
93426,3147,credit,active,1500
93427,491,debit,active,1500
93428,4929,debit,active,500
93429,2771,debit,active,500
93430,4074,credit,active,3000
93431,2249,credit,flagged,3000
93432,3173,debit,active,500
93433,327,debit,active,1000
93434,2028,debit,active,3000
93435,3866,debit,active,1500
93436,3079,debit,active,1500
93437,2397,credit,active,3000
93438,2318,credit,active,5000
93439,4973,debit,active,1500
93440,689,debit,active,500
93441,722,debit,active,1000
93442,2228,credit,active,5000
93443,1288,credit,active,1500
93444,4708,debit,active,1500
93445,2453,credit,active,500
93446,4706,credit,active,5000
93447,2090,credit,active,5000
93448,1268,credit,active,5000
93449,4050,debit,active,3000
93450,1999,credit,active,3000
93451,3425,credit,active,3000
93452,1686,credit,active,1500
93453,2034,credit,active,1500
93454,914,debit,active,3000
93455,1005,credit,active,5000
93456,4683,credit,active,3000
93457,3750,credit,active,3000
93458,470,debit,active,5000
93459,1555,credit,active,1500
93460,1034,credit,active,5000
93461,1726,debit,active,5000
93462,4066,debit,active,1500
93463,3445,credit,active,500
93464,215,credit,active,3000
93465,1742,credit,active,1500
93466,2274,credit,active,3000
93467,910,credit,active,3000
93468,3835,debit,active,1500
93469,150,debit,active,1500
93470,2098,credit,active,5000
93471,4410,credit,active,1500
93472,1083,credit,active,1000
93473,4020,credit,flagged,1500
93474,4503,credit,active,1500
93475,3879,credit,flagged,3000
93476,1725,debit,active,1500
93477,1506,debit,active,1500
93478,217,credit,flagged,500
93479,3681,debit,active,3000
93480,1072,debit,active,5000
93481,2679,credit,active,5000
93482,4761,credit,active,1000
93483,3493,credit,active,3000
93484,3471,debit,active,1000
93485,3807,credit,active,1500
93486,2165,debit,active,5000
93487,2339,debit,active,500
93488,464,credit,active,3000
93489,841,credit,active,3000
93490,4062,credit,active,1500
93491,1144,credit,active,3000
93492,2359,debit,active,3000
93493,1582,credit,active,500
93494,3857,debit,active,1000
93495,2821,debit,active,5000
93496,606,credit,active,3000
93497,4344,debit,active,5000
93498,1163,debit,active,500
93499,174,debit,active,1500
93500,4748,debit,active,3000
93501,2455,debit,active,3000
93502,4704,debit,active,1500
93503,2306,debit,active,500
93504,3108,credit,active,5000
93505,966,debit,active,1000
93506,4689,credit,active,1500
93507,323,debit,active,500
93508,4444,debit,active,5000
93509,774,credit,active,1500
93510,4835,credit,active,500
93511,1189,debit,active,1000
93512,4612,debit,blocked,5000
93513,3153,credit,active,5000
93514,2080,debit,active,1500
93515,1548,debit,active,1500
93516,2352,debit,active,1500
93517,3154,debit,active,3000
93518,1977,credit,active,1500
93519,440,debit,active,1000
93520,3675,credit,active,500
93521,3719,debit,active,3000
93522,1298,credit,active,1500
93523,2888,debit,active,3000
93524,4968,debit,active,1500
93525,4187,debit,active,1000
93526,3233,credit,active,3000
93527,4827,debit,active,5000
93528,4665,credit,active,500
93529,1405,credit,active,5000
93530,3995,credit,active,5000
93531,3143,debit,active,500
93532,3630,credit,active,1000
93533,4890,credit,active,3000
93534,2569,debit,active,1500
93535,822,credit,active,500
93536,4209,debit,active,1500
93537,166,credit,active,500
93538,3770,debit,active,1000
93539,4876,credit,active,1000
93540,3739,debit,flagged,1000
93541,3460,credit,active,500
93542,2385,credit,active,1500
93543,2604,debit,active,1000
93544,3032,debit,active,500
93545,249,debit,active,5000
93546,2476,credit,active,1000
93547,751,debit,active,500
93548,538,credit,active,1000
93549,756,credit,active,500
93550,4094,debit,active,500
93551,3648,debit,active,1000
93552,4879,credit,active,500
93553,684,debit,active,1500
93554,4635,debit,active,500
93555,4519,debit,active,1000
93556,2139,debit,flagged,3000
93557,634,debit,active,1500
93558,2212,credit,active,500
93559,1402,credit,active,1500
93560,2045,credit,active,500
93561,2268,credit,active,5000
93562,254,debit,flagged,1500
93563,431,debit,active,1000
93564,574,debit,active,1500
93565,3330,debit,active,1000
93566,3948,credit,active,1000
93567,2245,credit,blocked,5000
93568,3581,credit,active,1500
93569,2103,credit,active,1500
93570,3869,credit,active,1500
93571,1386,debit,active,1500
93572,467,credit,active,1500
93573,4098,credit,active,3000
93574,2765,credit,active,5000
93575,1306,credit,active,500
93576,949,credit,active,500
93577,3135,debit,active,5000
93578,173,debit,active,1500
93579,2901,credit,active,1000
93580,3290,credit,active,3000
93581,2672,debit,active,1500
93582,749,credit,active,1500
93583,1126,credit,active,3000
93584,4045,debit,active,500
93585,2839,debit,active,500
93586,1863,credit,active,3000
93587,1449,credit,active,5000
93588,3640,debit,active,1500
93589,515,credit,active,5000
93590,954,credit,active,500
93591,3648,credit,active,500
93592,3598,debit,active,5000
93593,638,credit,active,1500
93594,4725,credit,active,1000
93595,4883,credit,active,500
93596,389,credit,active,3000
93597,685,credit,active,3000
93598,3543,debit,active,3000
93599,2850,debit,active,5000
93600,49,debit,active,3000
93601,4536,credit,active,1500
93602,3013,credit,active,500
93603,4338,credit,active,3000
93604,375,credit,active,1000
93605,757,debit,active,1000
93606,4533,debit,active,500
93607,2122,debit,active,5000
93608,1238,debit,active,3000
93609,1448,credit,active,5000
93610,1820,debit,active,3000
93611,2297,debit,active,5000
93612,838,debit,active,500
93613,2829,credit,active,3000
93614,3204,debit,active,1000
93615,2804,credit,active,500
93616,4360,debit,active,500
93617,4583,debit,active,3000
93618,316,debit,active,1000
93619,388,credit,active,3000
93620,511,debit,active,1500
93621,2882,debit,active,3000
93622,3590,credit,active,3000
93623,3387,debit,flagged,3000
93624,2845,credit,active,1000
93625,3161,debit,active,1500
93626,1995,credit,active,1000
93627,1183,debit,active,1000
93628,2673,credit,active,5000
93629,161,credit,active,500
93630,3598,credit,active,5000
93631,4080,debit,active,5000
93632,1640,credit,active,500
93633,417,debit,active,1500
93634,4423,credit,active,1000
93635,4617,debit,flagged,500
93636,2267,credit,active,1500
93637,3393,debit,active,5000
93638,4068,debit,active,5000
93639,2007,credit,active,500
93640,2332,credit,active,5000
93641,418,credit,active,1000
93642,473,credit,active,1000
93643,4003,debit,active,3000
93644,3486,credit,active,1000
93645,36,debit,active,500
93646,969,credit,active,1500
93647,2448,credit,active,5000
93648,4162,debit,active,1000
93649,3971,credit,active,1000
93650,4183,debit,active,500
93651,3641,debit,active,1000
93652,1506,debit,active,1000
93653,4393,credit,active,1500
93654,460,debit,active,1000
93655,2072,credit,active,3000
93656,4530,credit,active,1500
93657,111,credit,active,5000
93658,987,credit,active,500
93659,2940,debit,active,500
93660,1042,debit,flagged,500
93661,4036,credit,active,500
93662,2252,credit,active,3000
93663,4756,debit,active,1000
93664,3874,credit,active,1000
93665,3135,credit,active,5000
93666,3814,debit,active,1000
93667,3029,debit,active,5000
93668,397,credit,flagged,1500
93669,3382,debit,active,500
93670,3596,debit,active,500
93671,1668,credit,active,1500
93672,710,debit,active,5000
93673,570,debit,active,3000
93674,4740,credit,active,3000
93675,2437,debit,flagged,1500
93676,1598,debit,active,1500
93677,4884,credit,active,3000
93678,4522,debit,active,5000
93679,4782,credit,blocked,1500
93680,3126,debit,active,500
93681,4376,credit,active,5000
93682,3924,credit,active,1000
93683,380,debit,active,1500
93684,1276,debit,active,1000
93685,4245,debit,active,5000
93686,3167,debit,active,1500
93687,222,debit,active,1500
93688,48,debit,active,1000
93689,4476,credit,active,3000
93690,4220,credit,active,3000
93691,1252,credit,active,1000
93692,3802,credit,active,5000
93693,4965,credit,flagged,1000
93694,3386,debit,active,3000
93695,1586,debit,active,5000
93696,1207,debit,active,500
93697,4623,credit,active,5000
93698,4758,debit,active,3000
93699,413,credit,active,5000
93700,3246,debit,active,5000
93701,4154,credit,active,3000
93702,3772,debit,active,500
93703,3471,credit,active,3000
93704,3269,debit,active,1000
93705,3985,debit,active,1000
93706,3027,debit,active,1500
93707,3092,credit,active,500
93708,3460,debit,active,5000
93709,1100,debit,active,500
93710,4995,credit,blocked,3000
93711,69,debit,active,5000
93712,511,debit,active,500
93713,4474,credit,active,1500
93714,2109,credit,active,500
93715,2226,debit,active,3000
93716,2608,credit,active,3000
93717,1110,credit,active,500
93718,1774,debit,active,5000
93719,243,credit,active,3000
93720,2439,debit,active,5000
93721,4735,credit,active,1500
93722,1824,debit,active,5000
93723,71,debit,active,1000
93724,2740,debit,active,1000
93725,3427,credit,active,500
93726,2734,credit,active,500
93727,1925,credit,active,500
93728,2325,debit,flagged,500
93729,3916,credit,active,1000
93730,2213,credit,active,1500
93731,2065,debit,active,500
93732,4070,debit,active,500
93733,2883,credit,active,1000
93734,263,credit,active,3000
93735,4267,credit,active,3000
93736,2074,debit,active,1500
93737,3623,credit,active,3000
93738,1138,debit,active,3000
93739,4187,credit,active,1500
93740,1026,credit,active,1500
93741,1227,credit,active,3000
93742,3293,credit,active,1000
93743,4691,debit,blocked,1000
93744,1109,credit,active,1500
93745,358,credit,active,500
93746,2576,credit,active,5000
93747,1341,credit,active,1000
93748,4564,credit,active,5000
93749,1792,debit,active,1000
93750,4395,credit,active,1500
93751,2072,credit,active,3000
93752,1530,credit,active,500
93753,495,debit,active,1500
93754,4074,credit,active,500
93755,4584,credit,active,500
93756,2502,debit,active,3000
93757,1900,credit,active,3000
93758,258,debit,active,1000
93759,3506,credit,active,3000
93760,298,credit,active,5000
93761,298,debit,active,5000
93762,872,credit,active,5000
93763,2647,credit,active,1500
93764,2037,debit,active,3000
93765,4252,credit,active,1000
93766,4022,credit,active,1000
93767,35,credit,active,1000
93768,2785,credit,active,1000
93769,463,credit,active,1000
93770,1294,debit,active,3000
93771,3060,credit,active,500
93772,376,credit,active,5000
93773,3310,debit,active,3000
93774,764,debit,active,1500
93775,8,debit,active,500
93776,3336,credit,active,3000
93777,3445,credit,active,5000
93778,2512,credit,active,3000
93779,2918,debit,active,1000
93780,2331,credit,active,1500
93781,652,debit,blocked,500
93782,1286,credit,active,1500
93783,1575,credit,active,5000
93784,4596,credit,active,5000
93785,1535,debit,active,500
93786,2821,credit,active,5000
93787,1350,debit,active,500
93788,3272,credit,active,500
93789,2017,debit,active,3000
93790,3752,credit,active,1500
93791,1862,debit,active,1000
93792,4860,credit,active,3000
93793,4304,credit,flagged,3000
93794,2314,debit,active,3000
93795,3723,debit,active,3000
93796,2245,credit,active,5000
93797,1730,credit,active,500
93798,3360,credit,active,500
93799,179,debit,active,3000
93800,4580,credit,active,1000
93801,4161,debit,active,1000
93802,541,credit,active,1000
93803,993,debit,active,3000
93804,2913,credit,flagged,3000
93805,413,debit,active,5000
93806,586,debit,active,1500
93807,3847,debit,active,5000
93808,2139,debit,active,1500
93809,3104,credit,flagged,1000
93810,1827,credit,active,1500
93811,2255,debit,active,3000
93812,220,debit,active,1000
93813,583,debit,active,5000
93814,2396,debit,active,3000
93815,4423,credit,active,5000
93816,169,credit,active,500
93817,1279,debit,active,500
93818,585,debit,active,1000
93819,776,debit,active,1500
93820,4062,debit,active,3000
93821,425,credit,active,500
93822,3637,debit,active,500
93823,3295,debit,active,1000
93824,1520,credit,active,1500
93825,1657,debit,active,3000
93826,1253,debit,flagged,3000
93827,4968,debit,active,3000
93828,329,credit,active,1000
93829,3613,credit,active,1500
93830,1336,debit,active,5000
93831,3561,debit,active,500
93832,4254,credit,active,1500
93833,882,debit,flagged,1500
93834,3706,debit,active,3000
93835,1203,debit,active,1500
93836,858,credit,active,5000
93837,2570,debit,active,1500
93838,3657,credit,flagged,1500
93839,2716,debit,active,1000
93840,579,credit,active,1000
93841,584,debit,active,3000
93842,2700,credit,active,5000
93843,3466,debit,active,3000
93844,2956,debit,active,500
93845,168,debit,active,5000
93846,3475,credit,active,5000
93847,2923,credit,active,500
93848,2876,debit,active,1500
93849,1863,debit,active,3000
93850,1584,debit,active,500
93851,2711,debit,active,3000
93852,4900,debit,active,5000
93853,3832,debit,active,3000
93854,2351,credit,active,1000
93855,3238,credit,active,500
93856,629,credit,active,1500
93857,1691,credit,active,500
93858,3642,credit,active,1000
93859,795,credit,active,1500
93860,2057,credit,active,500
93861,4864,credit,active,1500
93862,4708,credit,active,1500
93863,1659,credit,active,5000
93864,1156,credit,active,500
93865,2907,credit,active,1000
93866,3392,credit,active,3000
93867,482,credit,active,5000
93868,1279,credit,active,500
93869,251,debit,active,5000
93870,3560,credit,active,500
93871,3907,credit,active,1500
93872,2276,credit,active,500
93873,3344,credit,active,3000
93874,79,debit,active,500
93875,2215,debit,active,500
93876,665,debit,flagged,3000
93877,3048,credit,active,1500
93878,3781,credit,active,3000
93879,2972,credit,active,1000
93880,4817,credit,active,1500
93881,685,debit,active,3000
93882,4257,credit,active,1000
93883,1977,debit,active,1500
93884,3492,debit,active,3000
93885,192,credit,active,3000
93886,2740,debit,active,3000
93887,1801,debit,active,1500
93888,1351,debit,flagged,5000
93889,576,credit,active,1000
93890,512,credit,active,500
93891,3924,debit,active,500
93892,3538,credit,active,5000
93893,448,debit,active,3000
93894,473,credit,active,1500
93895,971,debit,active,5000
93896,3845,credit,active,1000
93897,852,credit,active,500
93898,4651,credit,active,5000
93899,3779,credit,active,500
93900,1219,debit,active,5000
93901,1794,debit,active,3000
93902,4433,credit,active,3000
93903,4614,debit,active,1000
93904,3730,credit,active,5000
93905,3209,credit,blocked,3000
93906,2078,debit,active,1000
93907,101,debit,active,3000
93908,531,credit,active,1500
93909,4837,credit,active,1000
93910,1771,credit,active,1000
93911,720,debit,active,3000
93912,3655,debit,active,5000
93913,1306,debit,flagged,3000
93914,2528,debit,active,3000
93915,654,credit,active,500
93916,4653,credit,active,1000
93917,1775,debit,active,5000
93918,3345,debit,active,5000
93919,703,debit,active,5000
93920,514,credit,active,500
93921,1977,credit,active,500
93922,216,credit,active,5000
93923,395,credit,active,1500
93924,2306,credit,active,1500
93925,4476,debit,active,5000
93926,1825,credit,active,3000
93927,4586,debit,blocked,500
93928,1316,credit,active,5000
93929,4887,debit,active,5000
93930,3490,debit,active,5000
93931,595,credit,active,500
93932,3514,credit,active,3000
93933,787,debit,active,3000
93934,1247,credit,active,500
93935,3353,credit,active,500
93936,2805,credit,active,1500
93937,96,credit,active,3000
93938,3970,credit,active,1000
93939,2334,debit,active,500
93940,1617,debit,active,5000
93941,3389,debit,active,5000
93942,4575,credit,active,1000
93943,2541,credit,active,3000
93944,3436,credit,active,500
93945,4998,credit,active,1500
93946,4146,debit,active,1500
93947,617,debit,active,1000
93948,3306,debit,active,5000
93949,1097,debit,active,3000
93950,3879,debit,active,5000
93951,2507,debit,active,1000
93952,1924,credit,active,1500
93953,1627,credit,active,1000
93954,749,debit,active,500
93955,961,debit,active,1500
93956,3910,credit,active,500
93957,3037,debit,active,5000
93958,2970,credit,active,1000
93959,1287,debit,active,500
93960,4131,debit,active,1000
93961,962,credit,active,1000
93962,2620,debit,active,1000
93963,1206,credit,active,1000
93964,787,debit,active,3000
93965,4720,credit,active,3000
93966,1359,debit,active,1000
93967,3063,debit,active,1500
93968,2669,credit,active,500
93969,2498,debit,active,1500
93970,342,credit,active,5000
93971,1305,credit,active,1500
93972,4273,credit,active,5000
93973,1551,credit,active,3000
93974,1289,credit,active,3000
93975,1783,credit,active,500
93976,3009,credit,active,1000
93977,3425,debit,active,500
93978,3349,credit,active,500
93979,521,debit,active,1000
93980,3681,debit,flagged,1000
93981,2464,debit,active,1500
93982,3636,credit,active,3000
93983,4464,credit,active,3000
93984,736,debit,flagged,5000
93985,4816,credit,active,500
93986,2727,debit,active,5000
93987,4779,debit,active,1000
93988,1827,credit,active,1500
93989,3711,credit,active,3000
93990,3187,credit,active,1500
93991,933,debit,active,3000
93992,1268,debit,active,5000
93993,1684,credit,active,1500
93994,2203,debit,active,3000
93995,1000,debit,active,3000
93996,616,credit,active,3000
93997,4672,debit,active,1500
93998,2785,debit,active,3000
93999,4336,debit,active,1000
94000,1155,debit,active,5000
94001,4230,credit,active,1000
94002,3972,credit,active,500
94003,469,debit,active,1000
94004,103,credit,active,1500
94005,3402,debit,active,500
94006,4762,credit,active,500
94007,1149,debit,active,5000
94008,4332,debit,active,5000
94009,4215,credit,active,5000
94010,562,debit,active,500
94011,3772,debit,active,1000
94012,1674,credit,active,3000
94013,4189,debit,active,1500
94014,4575,credit,active,1500
94015,1716,credit,active,500
94016,1626,debit,active,3000
94017,4062,credit,active,5000
94018,1833,debit,active,500
94019,4132,debit,active,1000
94020,4199,credit,active,500
94021,4844,credit,active,3000
94022,2699,credit,active,1500
94023,1447,debit,active,5000
94024,270,debit,active,3000
94025,2288,credit,active,500
94026,1872,debit,active,3000
94027,2923,credit,active,500
94028,1780,debit,active,1000
94029,876,debit,active,5000
94030,929,credit,active,500
94031,2527,debit,active,1000
94032,4047,credit,active,5000
94033,753,debit,active,5000
94034,1367,debit,active,500
94035,2144,debit,active,1000
94036,3716,debit,active,500
94037,4533,debit,active,1500
94038,1846,debit,active,500
94039,569,credit,active,1000
94040,2654,debit,active,1000
94041,1279,debit,active,500
94042,616,debit,active,500
94043,1447,debit,active,5000
94044,746,credit,active,1500
94045,3180,credit,active,1000
94046,3302,debit,active,3000
94047,1171,credit,active,1500
94048,2986,debit,active,5000
94049,4518,debit,active,1000
94050,2875,debit,active,1000
94051,2969,debit,active,3000
94052,1536,credit,active,500
94053,293,credit,active,5000
94054,2230,credit,active,3000
94055,2001,debit,active,1500
94056,612,credit,active,1000
94057,1029,debit,active,3000
94058,1664,debit,active,5000
94059,1228,credit,flagged,3000
94060,2535,debit,active,1000
94061,2769,credit,active,1000
94062,1938,debit,active,3000
94063,1846,credit,active,1000
94064,1813,debit,active,5000
94065,160,debit,active,5000
94066,2445,debit,active,3000
94067,3999,credit,active,1500
94068,3527,debit,active,1500
94069,3206,credit,active,500
94070,1845,credit,active,1500
94071,2956,credit,active,1500
94072,1322,debit,active,500
94073,4898,debit,active,1000
