transaction_id,customer_id,card_id,merchant_id,amount,currency,country,transaction_time,channel,device_id,is_foreign_country,is_night_transaction,risk_score,status,fraud_label
98286,1536,94052,8,70.47,EUR,United Kingdom,2026-05-22 21:31:30,pos,DEV_1536_1,0,0,25,APPROVED,0
98287,4422,91040,104,52.44,EUR,Austria,2026-03-04 17:01:20,online,DEV_4422_3,0,0,50,REVIEW,0
98288,2626,95552,382,37.35,EUR,Austria,2026-06-20 07:26:56,online,DEV_2626_1,0,0,0,APPROVED,0
98290,1610,94521,490,543.15,EUR,Romania,2026-06-03 16:52:04,pos,DEV_1610_1,0,0,0,APPROVED,0
98291,3975,94280,126,157.41,EUR,Poland,2026-05-17 18:49:20,online,DEV_3975_3,0,0,0,APPROVED,0
98292,3729,93019,352,74.97,EUR,Italy,2026-05-20 18:41:24,pos,DEV_3729_3,0,0,25,APPROVED,0
98293,3792,95198,184,57.94,EUR,Germany,2026-02-08 10:35:57,pos,DEV_3792_1,0,0,0,APPROVED,0
98294,2569,90552,308,16.74,EUR,Poland,2026-05-07 20:37:24,pos,DEV_2569_2,0,0,0,APPROVED,0
98295,3365,90407,37,81.84,EUR,Belgium,2026-03-19 18:36:36,pos,DEV_3365_3,0,0,10,APPROVED,0
98296,2516,94644,442,6.45,EUR,Austria,2026-02-04 14:32:08,pos,DEV_2516_3,0,0,25,APPROVED,0
98297,2818,91306,60,135.41,EUR,Italy,2026-04-01 20:51:09,pos,DEV_2818_3,0,0,25,APPROVED,0
98298,126,92634,40,6.27,EUR,Poland,2026-02-26 08:56:07,online,DEV_126_3,1,0,20,APPROVED,0
98299,4505,94993,475,63.0,EUR,Belgium,2026-03-06 23:21:38,pos,DEV_4505_2,0,0,10,APPROVED,0
98302,1620,93200,402,40.89,EUR,Spain,2026-03-23 14:18:04,online,DEV_1620_2,0,0,0,APPROVED,0
98303,3405,90472,42,119.41,EUR,United Kingdom,2026-02-17 21:35:16,online,DEV_3405_2,0,0,10,APPROVED,0
98304,3581,93568,26,64.96,EUR,Netherlands,2026-01-09 23:16:15,online,DEV_3581_1,0,0,0,APPROVED,0
98305,1226,90732,243,20.12,EUR,Spain,2026-05-28 12:23:03,online,DEV_1226_1,0,0,10,APPROVED,0
98307,2305,94174,57,48.97,EUR,Belgium,2026-01-24 23:13:45,pos,DEV_2305_1,0,0,40,REVIEW,0
98308,279,94477,377,181.34,EUR,Spain,2026-04-14 21:04:57,pos,DEV_279_3,1,0,20,APPROVED,0
98310,37,92826,420,21.17,EUR,Romania,2026-01-10 21:27:34,online,DEV_37_3,0,0,0,APPROVED,0
98311,3985,92653,259,85.49,EUR,Belgium,2026-01-12 23:02:27,pos,DEV_3985_3,1,0,20,APPROVED,0
98314,1679,91019,457,145.69,EUR,Poland,2026-06-03 11:15:46,online,DEV_1679_3,0,0,10,APPROVED,0
98315,787,93964,149,121.35,EUR,Italy,2026-06-10 17:04:22,pos,DEV_787_2,0,0,10,APPROVED,0
98316,1253,93826,452,155.68,EUR,France,2026-02-18 21:04:58,pos,DEV_1253_3,1,0,70,BLOCKED,0
98317,2194,90333,2,10.65,EUR,Netherlands,2026-06-10 20:44:03,pos,DEV_2194_2,0,0,25,APPROVED,0
98318,3318,93347,227,43.29,EUR,Poland,2026-04-12 09:10:29,pos,DEV_3318_3,0,0,40,REVIEW,0
98320,369,93091,278,189.81,EUR,Romania,2026-03-06 18:11:48,online,DEV_369_1,0,0,0,APPROVED,0
98321,895,94656,202,100.13,EUR,France,2026-03-04 12:59:38,pos,DEV_895_2,1,0,20,APPROVED,0
98322,3708,95296,92,54.26,EUR,Germany,2026-02-20 09:34:16,pos,DEV_3708_3,0,0,0,APPROVED,0
98323,4258,91230,370,162.77,EUR,Germany,2026-01-06 13:12:59,atm,DEV_4258_1,0,0,25,APPROVED,0
98324,324,94337,95,60.3,EUR,Romania,2026-02-02 08:15:40,online,DEV_324_3,0,0,0,APPROVED,0
98325,1119,90099,293,296.49,EUR,United Kingdom,2026-05-13 20:33:16,pos,DEV_1119_3,0,0,10,APPROVED,0
98326,523,95461,428,8.19,EUR,United Kingdom,2026-06-12 20:55:52,pos,DEV_523_3,0,0,0,APPROVED,0
98327,230,92591,409,179.8,EUR,Belgium,2026-04-05 10:12:45,pos,DEV_230_1,0,0,0,APPROVED,0
98328,3778,90159,22,115.88,EUR,Romania,2026-01-01 16:09:44,online,DEV_3778_2,0,0,10,APPROVED,0
98329,1894,91843,306,160.2,EUR,Poland,2026-06-07 14:52:48,pos,DEV_1894_1,0,0,0,APPROVED,0
98330,1184,93281,116,70.72,EUR,Poland,2026-06-20 10:47:26,online,DEV_1184_3,0,0,10,APPROVED,0
98331,129,93051,23,139.94,EUR,Italy,2026-02-17 07:35:59,pos,DEV_129_3,1,0,30,APPROVED,0
98333,2036,95750,202,262.41,EUR,Italy,2026-02-24 18:39:17,pos,DEV_2036_1,0,0,0,APPROVED,0
98336,2749,92762,212,64.43,EUR,Spain,2026-03-07 23:15:11,pos,DEV_2749_2,1,0,30,APPROVED,0
98338,393,90391,447,174.67,EUR,Netherlands,2026-04-27 06:55:28,online,DEV_393_2,0,0,25,APPROVED,0
98339,365,91720,386,24.01,EUR,Netherlands,2026-03-03 08:39:33,pos,DEV_365_3,0,0,10,APPROVED,0
98342,918,91707,116,448.08,EUR,France,2026-03-05 06:35:22,online,DEV_918_3,0,0,10,APPROVED,0
98343,2583,94368,214,104.65,EUR,France,2026-02-01 13:00:19,pos,DEV_2583_1,0,0,0,APPROVED,0
98344,2597,92955,120,5.81,EUR,Romania,2026-02-23 23:09:33,pos,DEV_2597_3,0,0,0,APPROVED,0
98345,1522,94473,422,48.07,EUR,Spain,2026-06-10 11:46:04,online,DEV_1522_2,0,0,10,APPROVED,0
98347,23,91495,76,40.69,EUR,Romania,2026-02-08 14:09:46,pos,DEV_23_3,0,0,0,APPROVED,0
98348,2786,92297,36,23.41,EUR,France,2026-04-21 15:41:27,online,DEV_2786_2,0,0,10,APPROVED,0
98349,4608,95573,165,123.55,EUR,Romania,2026-01-18 12:46:02,pos,DEV_4608_1,1,0,20,APPROVED,0
98351,363,91169,258,72.37,EUR,Spain,2026-01-22 10:23:08,pos,DEV_363_3,0,0,25,APPROVED,0
98353,2952,95087,210,40.12,EUR,Romania,2026-02-09 14:20:06,pos,DEV_2952_3,0,0,0,APPROVED,0
98356,1912,90362,258,19.02,EUR,Netherlands,2026-04-03 07:36:00,pos,DEV_1912_2,0,0,25,APPROVED,0
98357,2802,91976,453,62.74,EUR,Germany,2026-03-25 19:47:13,online,DEV_2802_1,0,0,0,APPROVED,0
98358,3898,93293,6,210.47,EUR,Netherlands,2026-01-04 18:47:32,pos,DEV_3898_3,1,0,45,REVIEW,0
98359,4279,90718,80,112.88,EUR,Spain,2026-03-31 15:55:33,pos,DEV_4279_1,0,0,0,APPROVED,0
98361,3502,91846,274,36.96,EUR,Netherlands,2026-04-07 10:04:28,online,DEV_3502_2,1,0,20,APPROVED,0
98362,2739,94836,81,26.96,EUR,France,2026-01-03 10:14:05,online,DEV_2739_3,0,0,50,REVIEW,0
98363,4052,92026,486,166.15,EUR,Germany,2026-02-23 09:34:46,pos,DEV_4052_1,1,0,30,APPROVED,0
98364,3791,90731,119,110.73,EUR,Belgium,2026-04-07 22:02:59,online,DEV_3791_3,0,0,65,REVIEW,0
98366,959,90768,26,247.89,EUR,United Kingdom,2026-03-02 19:06:47,pos,DEV_959_3,0,0,0,APPROVED,0
98367,2486,94510,218,67.07,EUR,Belgium,2026-05-18 10:01:24,pos,DEV_2486_3,0,0,0,APPROVED,0
98368,4866,93332,284,16.21,EUR,Spain,2026-02-09 13:15:28,online,DEV_4866_1,0,0,10,APPROVED,0
98369,1745,92753,284,6.61,EUR,Poland,2026-05-13 19:16:07,pos,DEV_1745_2,0,0,10,APPROVED,0
98372,842,94663,438,135.05,EUR,Italy,2026-06-03 08:28:06,pos,DEV_842_1,0,0,0,APPROVED,0
98373,3025,95869,248,61.57,EUR,Italy,2026-03-15 18:15:07,pos,DEV_3025_3,0,0,0,APPROVED,0
98374,2800,91613,121,155.79,EUR,Belgium,2026-06-29 20:01:00,online,DEV_2800_1,0,0,10,APPROVED,0
98376,3471,93703,25,60.74,EUR,Belgium,2026-06-02 10:28:57,pos,DEV_3471_1,0,0,10,APPROVED,0
98377,1937,90060,238,535.69,EUR,Netherlands,2026-06-17 17:59:43,pos,DEV_1937_1,0,0,25,APPROVED,0
98379,3405,90472,493,131.06,EUR,United Kingdom,2026-05-10 17:54:21,pos,DEV_3405_2,0,0,0,APPROVED,0
98380,195,90583,45,310.61,EUR,United Kingdom,2026-03-05 22:47:48,online,DEV_195_3,0,0,50,REVIEW,0
98381,4802,95591,325,175.58,EUR,Spain,2026-06-03 13:43:03,online,DEV_4802_2,0,0,0,APPROVED,0
98383,2635,90547,151,84.03,EUR,Netherlands,2026-02-09 08:42:40,online,DEV_2635_3,0,0,0,APPROVED,0
98385,681,94440,59,430.2,EUR,Belgium,2026-01-21 14:30:50,pos,DEV_681_2,0,0,10,APPROVED,0
98386,4443,92475,201,339.97,EUR,France,2026-03-01 13:09:05,pos,DEV_4443_2,0,0,25,APPROVED,0
98387,3351,92749,494,177.27,EUR,United Kingdom,2026-01-05 20:29:59,pos,DEV_3351_2,0,0,10,APPROVED,0
98389,3812,94662,386,206.39,EUR,Austria,2026-06-29 20:38:11,atm,DEV_3812_1,1,0,30,APPROVED,0
98391,4159,90135,393,88.12,EUR,Romania,2026-05-31 15:13:29,online,DEV_4159_3,0,0,0,APPROVED,0
98393,2689,93080,500,357.88,EUR,Spain,2026-06-08 06:09:50,pos,DEV_2689_3,0,0,10,APPROVED,0
98397,1474,91535,9,477.12,EUR,United Kingdom,2026-06-11 09:07:43,online,DEV_1474_3,0,0,0,APPROVED,0
98398,3125,95849,291,58.73,EUR,Austria,2026-01-24 10:27:59,pos,DEV_3125_2,0,0,10,APPROVED,0
98399,4177,90997,149,118.73,EUR,Belgium,2026-03-23 23:21:50,pos,DEV_4177_2,0,0,10,APPROVED,0
98401,2847,95601,97,247.02,EUR,Austria,2026-01-18 15:22:59,online,DEV_2847_3,0,0,0,APPROVED,0
98402,1688,91186,472,189.73,EUR,Spain,2026-04-26 22:54:39,pos,DEV_1688_3,0,0,0,APPROVED,0
98403,46,91275,134,175.19,EUR,United Kingdom,2026-03-09 11:10:55,pos,DEV_46_1,0,0,10,APPROVED,0
98405,637,95099,85,149.15,EUR,Poland,2026-04-27 11:49:01,pos,DEV_637_3,0,0,0,APPROVED,0
98408,1023,91770,195,77.76,EUR,France,2026-01-20 13:42:46,pos,DEV_1023_1,0,0,0,APPROVED,0
98409,702,94797,365,516.19,EUR,Netherlands,2026-02-04 23:24:10,online,DEV_NEW_302267,1,0,65,REVIEW,1
98410,2295,95792,161,183.12,EUR,Italy,2026-03-20 17:35:59,pos,DEV_2295_1,0,0,0,APPROVED,0
98412,469,91525,115,631.4,EUR,United Kingdom,2026-02-26 09:48:18,online,DEV_469_3,1,0,30,APPROVED,0
98413,3989,91705,8,173.84,EUR,Germany,2026-01-08 15:31:09,pos,DEV_3989_3,0,0,25,APPROVED,0
98414,582,91603,181,55.49,EUR,Poland,2026-02-24 09:27:26,pos,DEV_582_1,0,0,0,APPROVED,0
98416,475,90001,427,273.69,EUR,Poland,2026-01-12 23:20:21,online,DEV_475_2,0,0,0,APPROVED,0
98417,3616,91321,331,431.21,EUR,Spain,2026-06-12 05:39:18,online,DEV_NEW_102633,1,1,75,BLOCKED,1
98419,2881,95288,455,84.94,EUR,Italy,2026-03-28 22:21:43,pos,DEV_2881_2,0,0,0,APPROVED,0
98420,554,91163,409,12.3,EUR,Austria,2026-01-09 09:24:02,pos,DEV_554_2,0,0,40,REVIEW,0
98422,1351,93888,254,64.38,EUR,Belgium,2026-01-12 21:37:04,online,DEV_1351_3,1,0,60,REVIEW,0
98423,452,92742,57,648.95,EUR,Belgium,2026-03-31 23:28:13,online,DEV_452_2,0,0,10,APPROVED,0
98424,4536,93601,378,17.91,EUR,France,2026-06-13 22:26:59,online,DEV_4536_3,0,0,10,APPROVED,0
98425,1164,95280,454,92.11,EUR,Netherlands,2026-05-11 09:29:53,pos,DEV_1164_1,0,0,0,APPROVED,0
98426,165,94998,388,27.11,EUR,Romania,2026-02-04 13:37:05,pos,DEV_165_3,0,0,0,APPROVED,0
98428,531,93908,110,1348.05,EUR,Poland,2026-02-10 08:36:59,online,DEV_531_3,0,0,10,APPROVED,0
98429,4648,94746,416,149.4,EUR,United Kingdom,2026-03-12 20:46:54,pos,DEV_4648_2,0,0,0,APPROVED,0
98430,3171,94262,392,17.24,EUR,Poland,2026-04-21 21:59:06,online,DEV_3171_3,0,0,0,APPROVED,0
98432,1796,95967,113,1318.7,EUR,Germany,2026-05-31 22:23:04,online,DEV_1796_1,0,0,10,APPROVED,0
98433,25,95073,470,165.48,EUR,Belgium,2026-05-04 22:36:12,pos,DEV_25_3,0,0,25,APPROVED,0
98435,4087,95298,74,24.02,EUR,Spain,2026-03-03 19:23:54,online,DEV_4087_3,0,0,0,APPROVED,0
98436,4862,93120,365,942.52,EUR,Spain,2026-03-05 15:45:16,online,DEV_4862_1,0,0,10,APPROVED,0
98437,4250,91123,188,127.61,EUR,Austria,2026-06-02 07:43:21,pos,DEV_4250_2,0,0,10,APPROVED,0
98438,4387,90598,211,41.03,EUR,Belgium,2026-05-08 18:31:26,online,DEV_4387_1,0,0,25,APPROVED,0
98439,527,90679,43,34.89,EUR,France,2026-01-01 22:37:38,online,DEV_527_3,0,0,25,APPROVED,0
98440,4055,91589,195,30.38,EUR,Poland,2026-02-27 23:53:35,pos,DEV_4055_1,0,0,0,APPROVED,0
98442,2442,92600,88,43.84,EUR,Belgium,2026-02-01 15:03:44,pos,DEV_2442_3,0,0,0,APPROVED,0
98443,785,92139,332,235.48,EUR,Belgium,2026-01-31 07:11:19,pos,DEV_785_2,1,0,30,APPROVED,0
98445,2928,91028,305,35.32,EUR,Netherlands,2026-03-23 12:55:24,pos,DEV_2928_2,0,0,0,APPROVED,0
98448,2047,95900,493,27.94,EUR,Spain,2026-01-19 16:02:24,online,DEV_2047_1,0,0,0,APPROVED,0
98449,1227,90913,347,180.35,EUR,Netherlands,2026-02-03 17:56:49,pos,DEV_1227_2,0,0,0,APPROVED,0
98451,2001,94055,110,168.29,EUR,Belgium,2026-06-14 08:06:08,online,DEV_2001_1,0,0,0,APPROVED,0
98452,2928,91737,60,136.76,EUR,Belgium,2026-05-28 14:59:06,pos,DEV_2928_3,1,0,45,REVIEW,0
98453,2142,91219,183,154.25,EUR,Germany,2026-02-25 23:18:12,online,DEV_NEW_246999,1,0,65,REVIEW,1
98454,1184,93281,205,33.31,EUR,Poland,2026-03-26 10:42:49,pos,DEV_1184_1,0,0,0,APPROVED,0
98455,3708,95296,476,222.88,EUR,Germany,2026-05-02 17:31:01,pos,DEV_3708_1,0,0,25,APPROVED,0
98456,3946,90010,350,268.57,EUR,Netherlands,2026-04-13 23:46:39,online,DEV_3946_1,0,0,0,APPROVED,0
98457,4968,93524,335,504.37,EUR,United Kingdom,2026-02-07 15:14:57,online,DEV_4968_2,0,0,20,APPROVED,0
98458,4513,91894,392,62.38,EUR,Netherlands,2026-02-28 06:26:54,pos,DEV_4513_3,0,0,0,APPROVED,0
98459,2523,95907,333,19.17,EUR,United Kingdom,2026-04-08 09:48:57,pos,DEV_2523_2,0,0,0,APPROVED,0
98460,1041,95310,3,14.71,EUR,Poland,2026-05-23 08:59:37,pos,DEV_1041_2,0,0,25,APPROVED,0
98461,1367,94034,302,79.01,EUR,United Kingdom,2026-03-27 14:03:19,pos,DEV_1367_2,0,0,0,APPROVED,0
98462,1884,92302,185,50.16,EUR,Netherlands,2026-04-25 19:17:23,pos,DEV_1884_2,0,0,50,REVIEW,0
98463,4840,94701,437,294.81,EUR,Netherlands,2026-01-08 16:21:47,online,DEV_4840_3,0,0,0,APPROVED,0
98465,1015,91577,26,112.0,EUR,Austria,2026-05-04 08:48:02,pos,DEV_1015_2,0,0,0,APPROVED,0
98471,4234,92891,432,152.86,EUR,United Kingdom,2026-02-22 07:00:16,pos,DEV_4234_2,0,0,10,APPROVED,0
98473,223,95479,416,73.35,EUR,Poland,2026-06-18 11:04:05,online,DEV_223_3,0,0,0,APPROVED,0
98475,2755,93031,387,236.91,EUR,Spain,2026-03-19 20:15:25,online,DEV_2755_3,0,0,10,APPROVED,0
98481,539,90015,195,63.61,EUR,Belgium,2026-03-29 16:11:52,pos,DEV_539_1,0,0,0,APPROVED,0
98482,369,91731,287,123.81,EUR,Romania,2026-01-27 23:42:26,online,DEV_369_3,0,0,0,APPROVED,0
98484,1197,95314,113,461.61,EUR,France,2026-03-17 15:26:22,online,DEV_1197_2,0,0,0,APPROVED,0
98486,1568,91651,435,78.61,EUR,Spain,2026-01-13 06:38:05,pos,DEV_1568_3,0,0,10,APPROVED,0
98491,4894,95532,232,888.37,EUR,Romania,2026-04-16 03:16:12,online,DEV_NEW_425657,1,1,85,BLOCKED,1
98495,3637,94898,396,33.68,EUR,Belgium,2026-06-21 08:25:16,pos,DEV_3637_2,1,0,20,APPROVED,0
98497,879,92802,179,226.83,EUR,Italy,2026-01-15 08:26:24,online,DEV_879_3,0,0,25,APPROVED,0
98498,4067,93295,152,135.02,EUR,United Kingdom,2026-03-18 10:18:41,pos,DEV_4067_2,0,0,0,APPROVED,0
98499,1875,92994,4,17.07,EUR,Poland,2026-02-14 07:10:05,pos,DEV_1875_1,1,0,85,BLOCKED,0
98501,4362,92852,146,140.7,EUR,France,2026-04-01 09:37:34,pos,DEV_4362_2,0,0,10,APPROVED,0
98502,3830,90524,251,874.87,EUR,Romania,2026-03-08 07:53:48,online,DEV_3830_3,0,0,20,APPROVED,0
98503,663,92441,253,17.88,EUR,Austria,2026-01-29 13:45:39,online,DEV_663_2,0,0,0,APPROVED,0
98504,4516,90588,388,222.37,EUR,France,2026-06-20 18:29:06,online,DEV_4516_2,0,0,0,APPROVED,0
98505,243,91893,224,51.24,EUR,Italy,2026-02-07 07:40:30,pos,DEV_243_1,0,0,10,APPROVED,0
98506,1144,95279,459,74.13,EUR,Spain,2026-01-13 16:40:48,atm,DEV_1144_1,0,0,25,APPROVED,0
98508,3178,94668,241,34.14,EUR,Romania,2026-02-26 21:57:31,pos,DEV_3178_2,0,0,10,APPROVED,0
98509,2763,92572,152,16.0,EUR,United Kingdom,2026-03-06 23:52:24,pos,DEV_2763_3,0,0,0,APPROVED,0
98510,2506,94271,181,150.15,EUR,Romania,2026-01-17 14:28:05,atm,DEV_2506_3,0,0,0,APPROVED,0
98511,1784,90995,399,141.08,EUR,Poland,2026-04-12 06:56:14,online,DEV_1784_1,0,0,25,APPROVED,0
98512,272,90889,403,69.8,EUR,Romania,2026-03-09 08:58:13,pos,DEV_272_2,0,0,10,APPROVED,0
98513,4058,91096,34,87.88,EUR,United Kingdom,2026-05-20 10:00:23,online,DEV_4058_3,0,0,0,APPROVED,0
98514,2442,92600,416,59.36,EUR,Belgium,2026-01-25 16:27:07,online,DEV_2442_2,0,0,0,APPROVED,0
98515,1725,93476,275,126.81,EUR,France,2026-01-31 06:36:58,pos,DEV_1725_3,0,0,25,APPROVED,0
98516,1473,90301,52,24.26,EUR,Germany,2026-06-13 14:34:02,pos,DEV_1473_3,0,0,25,APPROVED,0
98518,3458,95318,66,167.99,EUR,Italy,2026-05-28 09:40:05,atm,DEV_3458_3,0,0,25,APPROVED,0
98520,4903,90255,56,105.15,EUR,Netherlands,2026-06-26 15:11:36,online,DEV_4903_1,0,0,0,APPROVED,0
98523,3169,94957,5,65.9,EUR,Netherlands,2026-06-16 07:26:05,pos,DEV_3169_2,0,0,0,APPROVED,0
98524,1132,94272,133,763.24,EUR,Poland,2026-06-25 21:32:54,online,DEV_1132_2,0,0,35,APPROVED,0
98527,264,91050,109,426.65,EUR,Spain,2026-06-03 20:16:58,pos,DEV_264_1,0,0,0,APPROVED,0
98529,4069,91375,489,100.07,EUR,Belgium,2026-03-26 09:26:17,pos,DEV_4069_3,0,0,0,APPROVED,0
98532,4207,91645,467,188.35,EUR,Italy,2026-06-23 15:59:42,online,DEV_4207_1,0,0,0,APPROVED,0
98533,301,94788,446,238.84,EUR,Belgium,2026-04-18 18:36:49,pos,DEV_301_2,1,0,45,REVIEW,0
98534,2992,94781,202,705.43,EUR,Italy,2026-02-18 04:25:50,online,DEV_NEW_700032,1,1,75,BLOCKED,1
98535,3677,90733,488,67.64,EUR,Italy,2026-04-24 18:33:45,online,DEV_3677_3,0,0,10,APPROVED,0
98537,2597,92955,36,54.87,EUR,Romania,2026-02-08 20:40:55,online,DEV_2597_3,0,0,10,APPROVED,0
98539,1372,94102,98,31.36,EUR,Romania,2026-05-19 16:41:32,pos,DEV_1372_1,0,0,0,APPROVED,0
98540,2735,92943,81,54.36,EUR,Spain,2026-02-19 07:28:31,online,DEV_2735_3,0,0,10,APPROVED,0
98542,2064,95978,190,30.49,EUR,Spain,2026-02-26 08:27:23,atm,DEV_2064_2,0,0,0,APPROVED,0
98544,1132,95154,220,360.87,EUR,Poland,2026-02-25 14:10:48,pos,DEV_1132_3,0,0,10,APPROVED,0
98545,2635,95512,80,87.48,EUR,Netherlands,2026-06-09 14:30:09,atm,DEV_2635_3,0,0,0,APPROVED,0
98546,3727,92353,485,288.94,EUR,Poland,2026-01-23 20:00:03,online,DEV_3727_1,1,0,30,APPROVED,0
98547,1757,91195,401,222.19,EUR,Austria,2026-06-27 22:08:39,pos,DEV_1757_2,0,0,0,APPROVED,0
98548,2226,91591,384,1352.23,EUR,Germany,2026-02-03 10:26:55,online,DEV_2226_2,0,0,35,APPROVED,0
98549,337,92343,366,24.13,EUR,Austria,2026-04-16 14:05:00,online,DEV_337_1,0,0,10,APPROVED,0
98551,2045,93560,400,112.63,EUR,Romania,2026-03-28 17:26:04,pos,DEV_2045_3,0,0,0,APPROVED,0
98552,2398,91031,115,152.42,EUR,United Kingdom,2026-06-13 18:07:31,pos,DEV_2398_3,1,0,20,APPROVED,0
98555,4257,93882,295,115.24,EUR,France,2026-02-18 08:05:49,online,DEV_4257_1,0,0,0,APPROVED,0
98556,405,94709,77,168.69,EUR,Poland,2026-06-27 07:21:53,online,DEV_405_1,0,0,0,APPROVED,0
98558,3369,94321,315,18.48,EUR,Netherlands,2026-02-24 06:34:19,online,DEV_3369_1,0,0,10,APPROVED,0
98559,1986,93065,9,114.43,EUR,Romania,2026-01-03 23:36:22,online,DEV_1986_2,0,0,0,APPROVED,0
98562,3654,95183,343,60.52,EUR,Romania,2026-03-26 08:57:24,pos,DEV_3654_3,0,0,25,APPROVED,0
98563,4839,90054,350,38.26,EUR,Spain,2026-01-18 18:46:33,pos,DEV_4839_2,0,0,0,APPROVED,0
98564,196,91963,455,92.46,EUR,United Kingdom,2026-04-29 23:14:23,online,DEV_196_2,0,0,0,APPROVED,0
98565,1929,91461,159,534.2,EUR,Spain,2026-01-07 23:37:07,online,DEV_1929_3,0,0,0,APPROVED,0
98566,4185,92414,168,91.04,EUR,Germany,2026-06-11 09:26:34,online,DEV_4185_2,0,0,10,APPROVED,0
98567,431,93563,364,340.88,EUR,United Kingdom,2026-02-19 10:59:37,atm,DEV_431_2,0,0,25,APPROVED,0
98568,1345,94145,418,204.83,EUR,Austria,2026-05-03 23:03:41,pos,DEV_1345_3,0,0,0,APPROVED,0
98569,1901,94373,332,170.22,EUR,Spain,2026-01-19 08:03:14,pos,DEV_1901_3,0,0,0,APPROVED,0
98570,4319,90302,40,12.8,EUR,Spain,2026-01-23 19:20:23,pos,DEV_4319_2,0,0,0,APPROVED,0
98571,2351,93854,283,39.49,EUR,Spain,2026-04-27 06:03:02,online,DEV_2351_2,0,0,0,APPROVED,0
98572,4062,94017,348,49.7,EUR,Italy,2026-02-11 22:55:47,pos,DEV_4062_3,1,0,20,APPROVED,0
98574,4602,95501,124,70.37,EUR,Italy,2026-03-08 19:17:27,online,DEV_4602_1,0,0,0,APPROVED,0
98575,3600,91852,185,35.46,EUR,Netherlands,2026-06-29 06:09:05,online,DEV_3600_1,0,0,10,APPROVED,0
98576,2230,94054,359,357.6,EUR,Poland,2026-06-26 11:04:58,pos,DEV_2230_3,0,0,10,APPROVED,0
98577,3429,94483,83,62.77,EUR,France,2026-06-04 14:15:35,online,DEV_3429_3,0,0,0,APPROVED,0
98579,534,95380,379,92.27,EUR,Netherlands,2026-04-08 09:46:58,pos,DEV_534_2,0,0,25,APPROVED,0
98580,2237,90371,435,490.44,EUR,Belgium,2026-02-01 12:47:37,pos,DEV_2237_3,0,0,20,APPROVED,0
98581,3784,93206,10,892.7,EUR,France,2026-05-06 02:54:29,online,DEV_NEW_939416,1,1,85,BLOCKED,1
98582,292,90219,213,149.79,EUR,Poland,2026-05-05 12:27:10,pos,DEV_292_3,0,0,0,APPROVED,0
98583,3228,90519,125,177.73,EUR,United Kingdom,2026-05-30 16:18:19,pos,DEV_3228_1,0,0,25,APPROVED,0
98584,3784,91382,165,101.96,EUR,Germany,2026-03-15 11:17:03,pos,DEV_3784_1,0,0,0,APPROVED,0
98585,2047,94606,86,123.47,EUR,Spain,2026-01-26 23:50:21,pos,DEV_2047_3,0,0,0,APPROVED,0
98586,4287,94901,141,69.6,EUR,United Kingdom,2026-05-23 23:15:32,pos,DEV_4287_1,0,0,0,APPROVED,0
98587,1269,91800,179,42.53,EUR,United Kingdom,2026-05-02 12:44:34,pos,DEV_1269_2,0,0,25,APPROVED,0
98588,1165,90029,491,180.32,EUR,Belgium,2026-03-07 06:12:11,pos,DEV_1165_3,0,0,0,APPROVED,0
98589,1508,93103,114,470.28,EUR,Spain,2026-04-05 02:10:11,online,DEV_NEW_301908,1,1,85,BLOCKED,1
98590,3641,93651,498,163.46,EUR,Netherlands,2026-03-21 18:13:28,online,DEV_3641_2,0,0,25,APPROVED,0
98591,1628,91706,173,111.79,EUR,Poland,2026-02-14 16:09:42,online,DEV_1628_2,0,0,10,APPROVED,0
98592,3911,92924,126,16.32,EUR,Netherlands,2026-04-02 20:22:01,online,DEV_3911_1,0,0,0,APPROVED,0
98593,3259,95997,389,37.7,EUR,Netherlands,2026-01-24 20:21:32,online,DEV_3259_1,0,0,0,APPROVED,0
98594,1197,95314,486,436.04,EUR,France,2026-05-24 18:18:32,online,DEV_1197_1,0,0,10,APPROVED,0
98595,1715,90459,113,2206.71,EUR,Poland,2026-06-08 01:37:37,online,DEV_NEW_239935,1,1,75,BLOCKED,1
98597,1742,93465,86,88.73,EUR,United Kingdom,2026-03-17 06:10:34,online,DEV_1742_1,0,0,0,APPROVED,0
98598,4864,93861,196,43.53,EUR,Netherlands,2026-01-06 19:24:23,online,DEV_4864_1,0,0,0,APPROVED,0
98599,1887,95353,485,195.28,EUR,Romania,2026-04-04 19:37:25,pos,DEV_1887_2,0,0,10,APPROVED,0
98600,2143,95733,105,13.01,EUR,Romania,2026-05-04 23:42:52,online,DEV_2143_2,0,0,0,APPROVED,0
98601,2043,94621,213,173.66,EUR,France,2026-01-23 12:03:24,online,DEV_2043_1,0,0,0,APPROVED,0
98602,1821,95679,78,94.11,EUR,United Kingdom,2026-06-28 07:32:57,pos,DEV_1821_1,0,0,10,APPROVED,0
98603,1649,92497,441,93.45,EUR,Italy,2026-01-04 23:42:45,online,DEV_1649_1,0,0,0,APPROVED,0
98604,3299,91202,285,43.76,EUR,Austria,2026-06-22 17:09:03,pos,DEV_3299_1,0,0,10,APPROVED,0
98605,161,94270,186,368.09,EUR,France,2026-06-26 07:09:32,pos,DEV_161_3,0,0,0,APPROVED,0
98606,171,95567,336,25.4,EUR,Netherlands,2026-06-08 08:02:28,pos,DEV_171_3,0,0,25,APPROVED,0
